50
-1	73	15	69	92	76	22	82	33	25	98	45	72	35	81	88	17	39	89	69	66	36	66	27	80	4	19	31	57	84	64	35	22	3	61	14	74	35	98	17	96	95	65	34	86	32	4	64	39	72	
73	-1	56	6	10	59	41	19	39	10	93	85	29	74	71	61	92	19	87	82	30	80	83	61	65	72	91	1	6	17	5	26	32	88	3	44	30	69	90	73	75	92	20	6	40	36	4	70	74	16	
15	56	-1	65	15	65	71	20	38	95	80	30	69	57	10	26	44	49	96	62	45	23	97	3	31	57	1	33	60	49	43	73	1	12	14	19	67	1	13	87	40	70	4	23	48	3	4	5	92	61	
69	6	65	-1	34	81	94	61	19	46	70	76	54	13	64	61	46	49	28	9	1	53	51	62	57	95	30	91	23	23	32	51	74	16	11	1	33	20	31	55	91	73	70	17	25	54	91	51	73	4	
92	10	15	34	-1	93	57	54	87	30	48	28	84	5	22	9	100	2	82	4	93	12	88	53	59	43	25	81	46	82	20	20	34	98	36	64	43	13	74	16	58	90	29	1	31	38	46	99	8	93	
76	59	65	81	93	-1	15	23	78	81	71	83	59	44	65	34	20	28	80	6	79	32	76	40	100	36	33	87	48	65	88	24	6	62	8	24	14	95	79	6	1	32	17	6	94	28	8	38	50	62	
22	41	71	94	57	15	-1	53	44	67	55	34	28	44	50	1	32	94	49	79	61	50	56	8	40	33	46	10	37	100	90	87	66	90	48	97	95	94	45	52	21	21	53	83	73	75	10	63	10	77	
82	19	20	61	54	23	53	-1	15	62	85	67	31	1	68	67	76	83	16	42	79	33	36	53	72	46	51	71	41	45	89	49	28	2	57	94	10	70	73	63	62	75	47	62	66	35	55	63	30	14	
33	39	38	19	87	78	44	15	-1	16	23	59	62	15	9	24	43	29	1	14	60	93	39	73	12	14	31	80	56	38	66	73	59	11	1	14	51	45	17	11	60	92	43	62	39	67	60	11	21	66	
25	10	95	46	30	81	67	62	16	-1	36	35	11	72	63	95	72	52	20	85	81	12	81	15	33	50	54	95	45	74	77	70	21	9	66	87	19	49	28	66	47	41	60	78	77	62	9	28	19	25	
98	93	80	70	48	71	55	85	23	36	-1	87	61	98	99	88	13	50	19	87	1	100	43	3	14	100	42	88	7	51	12	16	70	35	46	89	81	20	59	45	86	61	99	62	11	15	68	14	76	81	
45	85	30	76	28	83	34	67	59	35	87	-1	14	2	91	97	43	7	5	78	79	1	62	39	36	76	24	34	17	39	25	96	20	91	38	81	17	8	49	31	10	69	29	60	44	94	95	67	31	13	
72	29	69	54	84	59	28	31	62	11	61	14	-1	21	38	52	70	28	42	30	76	51	7	3	90	26	87	32	47	76	67	36	48	49	71	49	12	59	67	96	94	15	71	89	33	26	77	74	85	85	
35	74	57	13	5	44	44	1	15	72	98	2	21	-1	80	28	32	94	15	31	59	99	94	76	29	8	53	19	12	60	78	33	83	64	23	34	100	84	25	64	56	42	63	100	71	48	62	97	44	12	
81	71	10	64	22	65	50	68	9	63	99	91	38	80	-1	37	69	20	70	80	58	37	30	40	46	55	34	61	43	6	2	88	70	7	46	32	25	88	8	67	94	53	6	88	26	92	22	83	2	55	
88	61	26	61	9	34	1	67	24	95	88	97	52	28	37	-1	25	26	52	52	89	43	74	33	59	80	50	21	11	65	25	7	72	24	10	18	15	41	5	53	47	13	5	40	56	9	57	38	29	47	
17	92	44	46	100	20	32	76	43	72	13	43	70	32	69	25	-1	54	68	22	80	2	38	58	86	91	17	88	59	98	28	12	91	14	51	40	6	88	61	63	54	49	100	38	44	70	47	78	5	90	
39	19	49	49	2	28	94	83	29	52	50	7	28	94	20	26	54	-1	99	17	43	42	90	92	23	24	60	44	89	34	62	80	6	25	73	51	94	11	63	18	82	66	1	40	60	94	88	72	56	50	
89	87	96	28	82	80	49	16	1	20	19	5	42	15	70	52	68	99	-1	39	50	33	18	9	26	92	79	39	17	76	56	65	61	76	64	54	64	9	87	81	76	58	29	53	57	96	56	71	14	85	
69	82	62	9	4	6	79	42	14	85	87	78	30	31	80	52	22	17	39	-1	50	34	81	26	67	15	25	49	4	23	25	52	28	30	11	90	78	76	18	93	39	66	4	70	5	81	34	5	28	67	
66	30	45	1	93	79	61	79	60	81	1	79	76	59	58	89	80	43	50	50	-1	13	60	32	39	57	69	68	93	28	45	82	26	42	20	98	43	22	35	7	77	3	69	71	1	75	61	54	62	8	
36	80	23	53	12	32	50	33	93	12	100	1	51	99	37	43	2	42	33	34	13	-1	78	63	79	77	76	70	97	47	50	45	93	74	49	53	50	93	92	23	93	21	81	55	36	97	91	96	72	65	
66	83	97	51	88	76	56	36	39	81	43	62	7	94	30	74	38	90	18	81	60	78	-1	63	33	18	28	48	56	49	54	22	63	66	72	67	35	64	70	93	53	9	29	54	38	1	6	96	87	85	
27	61	3	62	53	40	8	53	73	15	3	39	3	76	40	33	58	92	9	26	32	63	63	-1	65	63	41	26	50	38	25	23	37	18	47	76	92	5	8	85	37	90	53	91	33	28	82	1	45	31	
80	65	31	57	59	100	40	72	12	33	14	36	90	29	46	59	86	23	26	67	39	79	33	65	-1	87	85	79	33	94	72	55	90	6	47	45	31	42	100	26	37	88	64	11	94	28	42	5	95	23	
4	72	57	95	43	36	33	46	14	50	100	76	26	8	55	80	91	24	92	15	57	77	18	63	87	-1	84	43	66	33	4	96	58	31	63	77	40	33	93	38	88	75	11	68	17	93	16	42	93	12	
19	91	1	30	25	33	46	51	31	54	42	24	87	53	34	50	17	60	79	25	69	76	28	41	85	84	-1	13	66	12	7	73	55	67	50	93	52	76	94	16	87	8	5	85	39	84	51	92	40	12	
31	1	33	91	81	87	10	71	80	95	88	34	32	19	61	21	88	44	39	49	68	70	48	26	79	43	13	-1	9	2	73	26	77	93	50	77	90	91	50	8	25	98	86	33	17	28	84	82	11	80	
57	6	60	23	46	48	37	41	56	45	7	17	47	12	43	11	59	89	17	4	93	97	56	50	33	66	66	9	-1	11	96	21	69	11	62	24	97	67	23	43	28	49	10	58	34	70	94	79	95	91	
84	17	49	23	82	65	100	45	38	74	51	39	76	60	6	65	98	34	76	23	28	47	49	38	94	33	12	2	11	-1	90	91	53	19	26	16	67	30	99	98	88	13	12	8	94	7	89	24	84	16	
64	5	43	32	20	88	90	89	66	77	12	25	67	78	2	25	28	62	56	25	45	50	54	25	72	4	7	73	96	90	-1	24	94	2	56	14	28	23	6	51	42	23	21	17	72	22	26	50	20	21	
35	26	73	51	20	24	87	49	73	70	16	96	36	33	88	7	12	80	65	52	82	45	22	23	55	96	73	26	21	91	24	-1	51	36	26	84	92	16	1	75	9	74	20	77	39	28	56	98	26	10	
22	32	1	74	34	6	66	28	59	21	70	20	48	83	70	72	91	6	61	28	26	93	63	37	90	58	55	77	69	53	94	51	-1	40	92	17	65	87	4	75	46	33	38	99	88	12	30	79	88	28	
3	88	12	16	98	62	90	2	11	9	35	91	49	64	7	24	14	25	76	30	42	74	66	18	6	31	67	93	11	19	2	36	40	-1	24	99	81	48	26	35	85	39	20	35	83	35	25	90	85	41	
61	3	14	11	36	8	48	57	1	66	46	38	71	23	46	10	51	73	64	11	20	49	72	47	47	63	50	50	62	26	56	26	92	24	-1	57	49	59	70	70	59	20	33	83	85	61	52	37	82	44	
14	44	19	1	64	24	97	94	14	87	89	81	49	34	32	18	40	51	54	90	98	53	67	76	45	77	93	77	24	16	14	84	17	99	57	-1	99	16	5	15	78	90	77	41	70	34	62	48	15	92	
74	30	67	33	43	14	95	10	51	19	81	17	12	100	25	15	6	94	64	78	43	50	35	92	31	40	52	90	97	67	28	92	65	81	49	99	-1	85	59	8	50	64	98	24	14	11	40	92	86	82	
35	69	1	20	13	95	94	70	45	49	20	8	59	84	88	41	88	11	9	76	22	93	64	5	42	33	76	91	67	30	23	16	87	48	59	16	85	-1	28	13	16	32	15	63	48	3	37	25	47	61	
98	90	13	31	74	79	45	73	17	28	59	49	67	25	8	5	61	63	87	18	35	92	70	8	100	93	94	50	23	99	6	1	4	26	70	5	59	28	-1	58	95	25	94	56	90	69	51	6	76	83	
17	73	87	55	16	6	52	63	11	66	45	31	96	64	67	53	63	18	81	93	7	23	93	85	26	38	16	8	43	98	51	75	75	35	70	15	8	13	58	-1	15	54	24	94	44	65	58	96	76	30	
96	75	40	91	58	1	21	62	60	47	86	10	94	56	94	47	54	82	76	39	77	93	53	37	37	88	87	25	28	88	42	9	46	85	59	78	50	16	95	15	-1	13	38	68	70	36	92	37	72	44	
95	92	70	73	90	32	21	75	92	41	61	69	15	42	53	13	49	66	58	66	3	21	9	90	88	75	8	98	49	13	23	74	33	39	20	90	64	32	25	54	13	-1	37	49	74	64	47	60	46	66	
65	20	4	70	29	17	53	47	43	60	99	29	71	63	6	5	100	1	29	4	69	81	29	53	64	11	5	86	10	12	21	20	38	20	33	77	98	15	94	24	38	37	-1	98	64	87	45	88	74	38	
34	6	23	17	1	6	83	62	62	78	62	60	89	100	88	40	38	40	53	70	71	55	54	91	11	68	85	33	58	8	17	77	99	35	83	41	24	63	56	94	68	49	98	-1	26	40	6	80	8	75	
86	40	48	25	31	94	73	66	39	77	11	44	33	71	26	56	44	60	57	5	1	36	38	33	94	17	39	17	34	94	72	39	88	83	85	70	14	48	90	44	70	74	64	26	-1	4	39	14	44	36	
32	36	3	54	38	28	75	35	67	62	15	94	26	48	92	9	70	94	96	81	75	97	1	28	28	93	84	28	70	7	22	28	12	35	61	34	11	3	69	65	36	64	87	40	4	-1	37	67	37	3	
4	4	4	91	46	8	10	55	60	9	68	95	77	62	22	57	47	88	56	34	61	91	6	82	42	16	51	84	94	89	26	56	30	25	52	62	40	37	51	58	92	47	45	6	39	37	-1	19	24	4	
64	70	5	51	99	38	63	63	11	28	14	67	74	97	83	38	78	72	71	5	54	96	96	1	5	42	92	82	79	24	50	98	79	90	37	48	92	25	6	96	37	60	88	80	14	67	19	-1	75	82	
39	74	92	73	8	50	10	30	21	19	76	31	85	44	2	29	5	56	14	28	62	72	87	45	95	93	40	11	95	84	20	26	88	85	82	15	86	47	76	76	72	46	74	8	44	37	24	75	-1	49	
72	16	61	4	93	62	77	14	66	25	81	13	85	12	55	47	90	50	85	67	8	65	85	31	23	12	12	80	91	16	21	10	28	41	44	92	82	61	83	30	44	66	38	75	36	3	4	82	49	-1	
