50
-1	62	48	3	27	95	77	93	12	100	77	70	76	83	51	93	30	4	34	100	81	53	34	28	91	4	7	98	41	42	51	41	52	80	96	55	62	4	10	37	29	22	30	11	85	52	48	10	85	52	
68	-1	36	40	51	83	49	36	13	12	48	3	63	25	62	4	44	32	40	76	37	81	31	45	59	33	75	99	97	55	1	93	53	47	29	22	35	20	26	80	37	15	41	13	58	64	84	73	65	43	
52	51	-1	95	95	76	84	100	13	12	23	15	49	36	97	64	88	81	53	82	10	58	79	92	54	55	39	9	50	94	87	80	81	30	92	29	74	5	37	92	90	52	92	5	45	20	15	33	77	3	
46	8	96	-1	45	29	56	99	44	41	36	42	46	46	48	90	98	23	88	49	84	1	4	45	45	21	79	75	22	61	99	85	27	69	36	30	51	94	58	9	14	90	4	73	91	53	22	43	92	88	
3	60	11	76	-1	96	53	49	45	87	12	76	24	59	53	33	9	98	44	40	73	57	77	20	19	85	89	81	14	6	43	68	82	40	32	80	30	55	86	82	85	19	43	84	28	96	12	81	72	32	
15	8	71	62	86	-1	30	45	54	53	100	3	35	87	94	23	43	60	89	3	53	77	35	54	7	32	76	100	23	22	83	52	83	30	83	96	48	84	95	65	63	62	61	1	29	30	90	81	25	88	
96	2	59	53	84	77	-1	56	20	86	69	7	71	99	62	74	22	25	92	41	12	53	6	74	70	46	87	37	92	88	77	14	72	99	72	61	2	89	5	45	62	77	72	41	44	69	66	95	33	95	
3	25	4	51	7	16	32	-1	68	15	27	21	72	55	69	45	53	97	75	40	58	72	28	90	45	75	5	84	86	52	46	89	83	80	78	95	89	63	32	20	8	71	94	26	75	10	31	87	50	93	
3	16	79	100	98	12	18	18	-1	74	100	88	91	40	22	46	77	65	74	16	91	68	51	8	49	91	10	43	60	11	16	14	48	8	65	60	63	25	85	92	79	76	54	32	76	89	10	77	48	44	
31	94	23	80	52	45	7	58	5	-1	73	35	62	70	1	85	8	92	89	22	81	8	91	37	68	48	55	52	16	43	94	54	95	45	68	15	29	27	32	10	61	72	46	28	44	92	99	34	48	24	
3	24	86	58	75	71	26	2	43	16	-1	86	89	55	22	58	60	34	7	19	93	40	25	27	30	52	47	56	74	60	57	59	85	52	39	90	26	68	70	53	70	66	55	2	94	43	18	60	17	69	
58	93	13	76	90	66	95	73	83	38	53	-1	40	55	33	63	5	17	64	76	94	54	42	30	75	72	9	16	45	12	21	79	99	17	68	91	82	11	19	80	32	54	75	72	55	63	20	3	83	36	
74	88	41	82	77	25	69	90	58	91	79	73	-1	18	42	65	85	35	80	61	97	13	56	69	26	55	92	90	23	21	80	80	17	33	87	30	16	29	60	66	22	10	33	96	45	87	95	92	79	59	
7	17	96	1	91	43	20	73	79	27	77	71	98	-1	82	11	60	40	15	54	98	62	97	32	65	32	44	4	83	89	19	74	47	48	22	24	26	46	60	44	66	19	16	39	88	22	83	17	15	59	
49	61	73	27	74	4	94	27	3	98	23	68	1	97	-1	12	55	8	32	89	43	7	90	13	68	35	91	80	78	65	18	64	5	49	45	66	8	61	6	82	67	89	46	46	41	76	91	42	25	11	
78	81	37	56	73	63	96	34	49	52	21	23	91	49	45	-1	66	10	80	19	70	29	80	74	46	65	49	43	63	25	28	65	31	52	51	5	59	58	12	21	55	39	60	32	33	93	82	59	15	36	
76	7	61	50	53	90	54	83	19	2	98	15	43	64	100	51	-1	71	89	84	66	55	35	12	51	55	89	23	33	56	76	46	34	37	73	10	65	4	63	21	24	1	11	97	69	26	16	14	39	36	
92	15	3	69	76	80	15	10	31	69	82	62	63	6	89	72	55	-1	77	90	10	88	60	20	63	88	96	42	94	35	5	83	3	10	21	93	97	94	35	93	20	59	27	54	42	36	39	53	49	76	
35	61	86	1	77	34	64	84	43	16	70	73	70	25	79	36	80	18	-1	32	84	84	22	10	100	5	55	1	55	24	50	87	96	6	65	61	22	14	40	89	36	34	21	87	61	99	35	69	89	93	
40	65	87	1	5	56	10	91	11	61	93	7	72	2	32	31	80	31	12	-1	41	40	41	86	85	74	49	79	90	94	96	54	5	48	1	18	93	52	93	41	57	31	46	97	31	14	31	95	31	100	
71	10	68	79	21	29	56	79	67	47	33	14	77	69	10	79	15	73	64	5	-1	81	6	23	46	88	64	36	9	2	93	40	74	58	100	61	100	16	61	95	95	61	97	22	46	20	44	90	22	24	
92	19	77	6	12	26	10	93	65	31	94	34	95	80	1	15	15	94	21	7	3	-1	27	32	93	78	44	44	88	74	67	92	88	96	24	20	5	95	16	21	44	16	22	38	36	64	18	39	3	26	
33	60	93	70	94	20	92	78	90	98	1	56	87	51	70	12	84	54	13	52	26	9	-1	91	81	82	52	76	24	37	94	58	85	48	70	71	74	22	76	5	95	50	1	40	45	41	53	43	85	31	
34	51	74	9	11	98	33	15	47	77	64	3	28	55	92	38	79	57	56	85	36	78	79	-1	43	17	41	57	1	64	86	97	66	54	98	49	27	62	3	23	58	2	19	63	31	18	42	20	3	79	
26	47	73	24	99	85	89	10	64	73	23	45	20	82	19	76	24	58	62	9	43	15	13	70	-1	75	65	17	35	80	24	39	2	43	43	88	15	1	50	72	51	55	64	79	71	4	48	56	1	57	
44	77	87	41	50	82	71	9	38	9	30	65	69	10	47	99	37	56	6	51	21	12	46	29	98	-1	57	40	75	49	71	97	14	43	16	21	50	47	31	97	72	19	35	78	68	30	80	87	71	12	
76	14	63	54	89	69	12	7	93	34	41	19	30	35	39	56	74	88	37	2	94	39	9	63	3	5	-1	2	95	77	94	99	80	36	4	86	53	55	1	96	80	71	90	85	65	24	25	95	10	61	
45	40	60	2	31	87	63	77	57	54	64	94	80	10	86	68	35	83	35	22	54	27	36	59	64	95	44	-1	80	77	75	93	36	11	71	40	18	3	99	33	61	66	17	14	25	57	88	28	56	14	
15	23	39	47	74	92	41	32	5	23	92	76	90	89	7	52	51	74	72	92	93	52	84	18	59	100	59	40	-1	10	9	100	68	93	57	84	70	68	86	81	90	16	78	51	70	13	11	62	26	8	
38	95	6	40	25	48	88	55	90	57	18	44	50	80	14	31	18	67	13	22	24	60	53	43	34	45	47	72	30	-1	77	39	41	21	11	20	40	22	10	63	85	29	73	79	77	73	60	52	81	33	
66	37	83	38	76	22	4	90	66	66	86	15	37	52	27	22	80	80	47	2	75	92	42	40	97	15	58	61	20	70	-1	40	42	91	38	81	18	7	21	23	58	66	20	63	60	80	12	13	54	30	
100	70	25	29	39	54	91	15	22	26	90	53	76	12	94	48	52	40	90	79	90	5	62	1	74	40	59	91	21	24	36	-1	49	1	80	76	10	56	93	95	49	100	10	65	37	61	40	84	79	14	
9	34	38	57	22	39	23	93	5	96	7	65	24	4	30	71	2	2	64	46	1	75	82	48	30	53	65	42	73	84	91	33	-1	92	28	43	37	21	68	17	16	41	18	42	18	16	2	59	2	87	
75	97	35	33	35	33	39	61	46	78	52	70	47	19	17	16	10	1	63	26	73	65	14	53	33	66	73	12	55	57	53	41	35	-1	88	65	47	56	52	49	71	37	66	76	96	68	37	14	2	15	
2	92	35	59	20	98	37	13	57	77	98	30	81	26	96	11	37	69	75	61	90	54	86	73	71	21	58	87	80	72	25	72	53	93	-1	14	37	95	13	80	86	81	97	99	75	13	51	41	30	56	
63	94	22	91	69	19	2	12	14	1	24	84	11	22	4	42	97	43	35	4	43	26	49	84	84	50	47	7	69	88	81	9	82	16	19	-1	39	12	13	97	60	66	13	8	49	18	80	27	5	51	
7	58	29	72	8	54	28	79	24	49	45	51	40	43	40	20	96	81	78	69	62	93	37	10	89	82	75	22	84	57	30	18	97	53	12	24	-1	22	83	56	7	36	93	77	43	58	28	77	83	31	
43	20	65	86	86	78	66	62	99	95	83	6	67	17	87	46	80	67	22	47	14	64	77	76	8	86	91	25	40	96	36	56	22	42	92	66	100	-1	31	6	43	90	71	33	41	92	18	30	94	12	
69	63	24	54	92	60	4	29	15	13	18	80	89	95	84	12	54	82	34	24	100	53	81	63	36	7	10	65	66	7	56	32	62	11	16	68	64	3	-1	25	4	82	27	69	43	64	27	63	19	97	
66	17	69	97	21	99	74	50	43	24	77	43	29	53	100	17	34	80	83	88	13	51	62	62	21	33	86	78	58	52	95	12	81	31	48	22	40	62	56	-1	42	15	52	80	78	30	12	57	12	4	
91	59	20	47	97	5	67	93	90	23	33	26	84	30	5	99	86	60	55	27	42	84	6	68	85	58	88	92	70	17	50	60	54	44	96	17	56	84	73	33	-1	14	36	55	96	98	2	50	32	7	
41	24	22	50	14	68	50	40	20	31	24	3	14	4	48	61	19	73	87	27	60	56	11	62	33	10	80	6	27	81	56	89	15	42	80	38	47	51	77	57	37	-1	89	82	62	52	76	14	63	91	
49	72	51	39	56	61	57	80	52	50	66	35	72	87	6	71	35	15	36	94	14	68	99	41	52	77	71	18	35	7	33	96	13	13	40	36	81	20	4	43	15	57	-1	68	100	22	76	30	60	12	
53	73	11	79	48	22	60	30	75	27	40	85	83	2	31	30	31	49	83	36	31	74	78	85	43	84	41	66	12	54	90	66	47	96	66	1	46	4	51	50	26	6	26	-1	26	97	95	55	82	4	
38	85	91	72	89	39	57	70	87	23	38	87	62	38	3	65	82	72	68	87	82	98	16	67	51	65	91	42	55	52	3	92	13	61	83	25	29	8	83	51	97	53	37	29	-1	61	35	81	99	90	
52	31	74	15	43	83	22	83	52	10	83	87	7	39	17	47	39	17	39	36	60	91	86	69	19	95	1	52	77	3	24	82	75	44	74	53	96	61	3	30	31	49	82	19	95	-1	88	9	59	96	
91	38	35	100	93	62	67	18	8	5	22	21	56	1	94	56	91	94	72	24	33	37	59	55	70	43	2	52	93	62	70	51	75	42	16	59	21	53	65	60	72	11	20	86	46	83	-1	40	19	22	
43	69	56	35	10	46	23	3	72	77	47	82	82	47	32	100	15	87	65	15	85	40	67	15	60	81	84	56	67	69	32	50	65	68	50	56	56	8	79	75	44	43	70	99	65	96	52	-1	97	52	
52	38	3	3	47	39	66	28	2	91	54	80	76	80	59	44	80	61	26	100	1	12	77	38	57	80	36	61	61	62	64	86	65	63	61	43	44	51	15	94	99	8	92	29	90	54	61	96	-1	9	
98	30	50	88	21	39	67	66	58	33	37	63	26	64	21	13	19	45	21	99	27	55	76	83	2	66	73	90	91	69	76	53	75	32	1	42	82	84	51	43	50	82	48	30	25	93	97	98	10	-1	
