50
-1	35	99	93	3	84	75	47	27	62	37	12	55	69	23	3	23	48	69	5	81	2	4	14	96	41	75	8	61	17	81	2	41	91	7	84	52	70	15	50	81	6	90	22	3	86	18	50	60	89	
71	-1	53	84	65	98	64	72	24	14	43	32	100	3	78	17	64	68	43	35	96	49	73	94	49	93	53	72	77	40	7	6	45	53	15	50	43	38	82	45	95	23	32	44	97	8	15	64	45	53	
40	54	-1	17	28	64	48	18	34	70	33	53	46	22	75	40	7	69	47	57	51	72	21	31	63	18	85	31	88	2	1	88	14	52	75	86	25	87	37	43	78	99	95	83	23	28	33	33	41	86	
47	19	93	-1	58	89	15	73	81	14	82	60	48	35	94	12	52	39	42	11	22	14	96	68	66	71	26	19	35	30	29	72	38	89	96	16	12	61	40	1	61	97	55	3	3	31	34	86	78	90	
50	18	33	83	-1	54	60	65	70	63	79	9	40	36	95	33	19	16	33	18	1	73	43	70	96	78	57	73	37	89	88	68	4	97	6	65	67	5	55	86	79	38	6	24	51	5	87	71	83	29	
51	49	92	51	4	-1	80	48	70	91	76	53	46	15	25	32	96	32	8	12	8	96	55	53	78	100	10	45	92	94	25	98	76	38	19	8	89	67	32	25	40	4	82	66	66	6	84	92	50	75	
75	80	32	75	26	11	-1	71	54	41	85	99	19	93	83	56	27	66	35	76	29	64	67	56	84	6	53	52	49	47	70	21	83	91	88	16	57	22	18	99	59	75	86	95	31	44	64	22	41	36	
86	72	96	81	21	73	52	-1	79	75	81	73	81	27	90	61	26	40	9	57	31	66	27	31	19	89	95	88	10	31	57	100	31	88	12	86	20	1	39	90	19	10	1	21	50	23	67	8	42	92	
34	31	37	91	86	15	97	50	-1	84	17	92	82	27	53	61	27	41	63	83	89	95	41	21	58	35	13	54	89	16	88	6	19	56	47	60	60	89	18	13	13	57	30	52	83	96	43	92	37	74	
33	72	10	69	74	65	9	83	45	-1	89	59	28	90	41	87	43	54	16	46	15	76	87	5	84	80	88	34	81	6	67	8	4	18	53	83	80	23	47	1	83	30	83	71	48	1	49	74	74	75	
57	94	26	49	55	47	69	98	27	9	-1	90	11	82	82	26	14	60	74	5	79	75	96	12	87	100	30	16	65	17	85	66	83	31	78	10	30	37	40	33	96	96	50	90	49	13	88	13	95	92	
41	47	35	45	36	93	49	32	16	23	58	-1	45	75	46	88	86	82	17	6	65	5	64	94	25	35	70	76	51	41	13	51	8	90	63	69	98	58	84	94	40	72	89	17	49	86	47	20	3	24	
48	90	23	21	93	93	37	78	77	76	6	43	-1	77	13	10	51	69	63	56	77	53	44	14	84	23	5	29	44	8	83	24	26	66	88	12	15	57	5	24	32	16	94	2	48	34	90	57	68	4	
89	28	35	9	99	79	70	93	83	33	67	78	24	-1	30	46	20	74	42	70	35	84	42	16	83	69	73	65	83	37	45	15	32	46	35	90	100	37	60	87	54	2	89	21	45	71	98	10	21	80	
79	55	80	32	15	24	29	38	12	54	1	54	30	6	-1	75	66	15	87	49	16	75	27	55	78	46	26	4	96	2	51	67	96	1	90	52	60	31	14	62	27	87	31	3	17	8	23	74	69	22	
90	53	4	14	18	67	55	30	92	23	15	52	32	50	12	-1	70	19	50	61	42	83	19	62	50	27	46	19	67	16	36	12	90	19	83	11	96	59	19	6	18	77	16	57	55	95	15	44	28	2	
82	1	68	99	24	63	6	32	25	23	99	42	50	37	5	77	-1	16	31	40	20	31	94	71	63	28	30	82	10	2	2	69	86	65	94	29	66	56	40	1	52	81	10	25	60	3	23	33	90	71	
100	32	71	46	83	95	84	90	48	39	22	6	92	32	73	19	100	-1	74	55	88	39	5	80	90	2	67	96	33	3	24	100	9	28	87	21	64	94	16	57	96	9	97	11	80	81	76	17	75	53	
53	12	52	28	96	27	71	37	78	84	36	11	9	40	94	45	21	14	-1	11	46	72	57	86	20	60	57	31	66	7	91	2	36	47	47	31	5	8	31	85	91	11	89	5	70	36	58	1	18	82	
97	36	15	53	78	41	2	28	15	64	34	80	22	11	38	73	77	37	64	-1	52	74	31	58	16	83	84	5	33	25	79	96	50	55	78	78	62	98	81	82	69	75	67	5	31	92	55	100	74	22	
39	25	91	30	82	72	11	74	76	27	12	31	47	5	73	77	99	2	18	82	-1	1	36	83	27	23	91	80	31	58	3	29	1	29	70	35	25	21	49	47	38	74	16	33	86	70	52	59	17	87	
15	91	50	1	84	2	100	4	69	63	28	19	7	52	76	22	77	11	36	37	79	-1	35	22	97	8	8	87	15	50	88	36	55	77	32	74	59	91	91	26	39	38	97	55	47	82	18	41	59	85	
27	30	26	100	25	75	86	72	93	82	95	93	37	97	3	41	41	77	88	100	80	40	-1	84	31	80	4	53	14	34	93	35	27	43	25	23	95	96	53	41	35	97	75	93	56	44	34	90	54	34	
41	15	31	30	80	14	38	61	55	26	30	78	68	39	65	63	91	73	57	60	44	17	54	-1	42	85	34	19	18	49	100	93	7	28	70	17	38	88	66	81	41	39	29	35	21	70	51	90	11	21	
27	89	61	40	94	11	1	57	18	47	100	83	7	93	8	23	57	69	94	73	31	76	30	9	-1	63	48	3	38	70	83	92	59	10	75	75	36	46	88	63	19	16	79	28	76	40	86	66	30	21	
7	28	51	26	98	57	69	71	29	96	53	92	94	92	37	89	43	78	1	62	57	94	19	9	31	-1	72	76	90	100	27	8	50	100	62	37	23	50	67	79	38	54	36	60	98	94	12	2	1	98	
10	67	33	20	84	93	84	36	3	62	67	56	48	99	3	91	54	21	21	35	55	15	56	8	28	8	-1	32	87	41	96	29	91	11	42	33	43	32	93	2	65	88	55	7	5	10	1	81	4	27	
57	41	10	28	8	20	86	70	20	57	70	9	5	26	19	21	66	94	13	21	62	67	6	65	44	7	55	-1	99	31	23	40	68	6	94	1	44	11	39	33	31	51	62	2	33	74	88	52	45	51	
9	55	53	93	86	87	97	51	15	83	61	25	82	78	67	64	84	56	46	92	24	63	12	60	26	67	46	66	-1	50	44	17	76	57	12	7	34	43	53	52	72	38	52	14	39	9	42	75	99	37	
21	86	11	28	46	75	44	86	50	95	31	21	91	75	62	80	64	79	53	95	55	94	5	45	26	68	16	5	68	-1	44	10	3	70	72	44	46	54	21	3	38	58	75	39	52	67	53	29	35	12	
85	34	42	94	19	16	55	30	6	54	38	69	58	7	90	2	24	87	47	9	11	37	97	63	100	12	100	26	85	33	-1	80	22	85	52	51	77	91	11	17	47	68	99	19	36	69	28	31	18	10	
23	39	77	8	54	40	98	97	24	96	32	37	69	91	57	23	68	39	60	38	28	34	25	69	88	1	74	90	54	14	36	-1	82	89	5	2	39	93	66	89	74	40	13	91	7	67	36	70	91	26	
