100
-1	76	98	6	29	88	37	30	67	79	91	82	47	26	28	64	66	63	5	27	88	87	63	23	75	88	67	17	99	91	99	77	10	12	2	19	45	68	100	2	49	26	20	73	39	21	55	4	88	96	98	35	38	67	90	22	27	77	37	53	59	87	92	28	43	20	84	29	70	21	70	36	65	11	79	28	99	19	75	92	47	65	92	97	8	16	49	70	60	61	77	59	40	14	66	23	32	97	89	64	
76	-1	44	88	87	4	22	7	65	69	9	84	16	40	21	51	73	23	91	19	75	16	24	51	40	93	97	36	97	2	85	42	4	52	11	33	52	95	77	98	92	22	62	10	31	81	79	42	32	23	80	19	36	89	53	100	96	46	21	70	85	17	30	64	61	85	14	75	92	47	79	39	83	73	14	42	35	25	41	1	77	39	36	49	57	35	36	36	56	70	71	28	27	8	47	46	40	55	71	59	
98	44	-1	67	14	89	95	38	12	97	19	5	69	82	96	89	81	98	65	25	84	81	22	13	54	44	9	78	92	72	77	62	22	32	88	94	98	94	33	37	21	6	3	79	21	64	41	98	87	1	82	92	42	15	2	97	16	76	70	94	71	24	88	94	6	54	87	88	49	65	2	5	58	46	14	92	42	97	81	43	99	84	36	99	71	88	57	94	41	3	26	52	31	8	16	17	31	60	7	21	
6	88	67	-1	2	57	85	46	38	22	61	1	74	18	11	41	88	24	93	21	46	66	43	92	13	64	18	63	34	88	41	85	86	48	89	66	4	51	75	70	77	40	80	99	39	79	60	90	90	69	2	90	55	2	55	94	17	69	73	63	98	8	46	1	89	80	97	86	57	43	72	39	91	44	62	35	11	52	39	61	9	99	74	2	6	72	66	48	99	96	44	49	53	35	60	10	26	25	18	73	
29	87	14	2	-1	72	17	83	20	96	84	88	89	12	64	90	43	13	69	43	14	18	36	83	14	41	30	79	48	45	55	14	6	83	19	1	83	45	77	57	98	72	10	65	99	81	60	33	63	70	100	33	77	65	73	27	61	21	55	41	48	37	6	49	55	10	70	81	29	88	10	13	64	63	76	22	3	34	9	34	65	80	85	61	4	31	16	90	40	21	94	58	98	5	81	48	40	21	89	51	
88	4	89	57	72	-1	90	29	29	16	90	49	72	46	28	42	92	22	33	75	86	31	70	86	54	3	43	16	5	80	9	76	28	32	86	34	90	62	39	44	62	1	56	74	90	18	35	23	52	12	68	19	99	38	43	11	57	7	74	49	50	44	85	60	75	65	31	28	55	91	39	58	93	13	27	14	96	70	75	76	44	81	77	77	30	38	87	42	17	49	86	66	94	17	26	80	9	14	55	83	
37	22	95	85	17	90	-1	37	1	54	45	22	67	38	10	89	61	28	17	47	24	16	75	13	77	63	59	48	18	38	70	5	85	29	76	67	60	52	43	60	17	4	62	40	24	9	36	4	76	38	11	94	3	50	42	26	52	22	95	16	41	3	5	86	92	49	73	41	18	60	19	16	87	78	14	57	16	33	66	82	22	42	4	69	90	22	75	11	58	80	96	39	87	32	75	47	43	39	5	11	
30	7	38	46	83	29	37	-1	13	30	21	100	78	51	55	31	14	85	38	63	28	71	25	8	30	88	28	80	45	14	56	55	67	21	52	30	62	9	29	37	80	87	93	13	55	99	23	47	67	81	90	94	17	54	86	71	43	49	95	55	17	95	21	88	98	42	72	16	68	1	45	39	56	5	73	55	33	23	36	36	26	18	56	25	2	9	48	65	88	16	67	87	7	55	17	52	4	16	39	89	
67	65	12	38	20	29	1	13	-1	33	19	6	20	56	2	70	34	93	86	28	24	88	39	10	6	51	22	85	23	2	77	99	99	71	23	55	41	84	6	22	69	91	57	78	37	69	6	20	22	98	48	18	49	89	92	15	26	91	37	90	62	56	1	81	52	84	86	22	77	75	85	87	80	96	9	79	66	87	56	64	98	73	62	69	73	35	46	7	9	74	24	4	83	67	35	64	74	19	96	96	
79	69	97	22	96	16	54	30	33	-1	94	92	7	99	45	28	27	39	39	81	72	4	12	66	6	31	42	13	71	18	51	73	53	50	45	90	67	4	1	99	98	32	85	88	2	59	97	56	93	40	35	28	82	41	46	16	27	67	56	77	58	44	16	56	20	31	23	22	1	85	32	77	31	66	89	90	82	29	100	75	85	77	28	75	63	80	21	52	26	25	5	28	4	85	3	11	47	37	12	35	
