100
-1	65	29	30	30	77	2	99	40	62	68	67	36	40	76	69	96	45	29	63	22	45	45	5	12	4	52	30	66	16	41	37	70	67	92	22	66	69	32	16	49	9	29	13	99	18	57	76	79	48	76	3	2	44	60	81	93	76	54	77	1	50	70	8	82	16	81	40	75	56	73	21	72	44	77	68	33	45	82	78	34	80	81	69	1	86	57	65	80	52	7	30	27	37	81	65	10	86	24	24	
65	-1	23	58	29	74	93	4	2	91	5	77	40	100	71	91	83	6	45	22	74	77	72	93	29	38	48	48	44	76	96	7	100	59	92	27	68	54	58	71	6	91	92	71	54	25	69	83	40	97	38	6	81	56	65	5	18	60	50	89	36	36	82	18	15	33	6	48	97	70	77	47	18	12	84	13	22	95	29	70	26	3	58	53	87	6	80	82	27	94	27	99	5	34	67	42	19	41	99	3	
29	23	-1	94	82	54	10	85	5	51	92	6	6	49	19	42	92	99	79	36	53	36	26	95	12	22	78	67	9	80	53	53	88	90	73	1	9	51	26	41	63	5	25	43	15	20	42	4	35	64	100	75	42	9	95	52	95	20	30	73	98	44	6	44	17	68	7	71	31	30	42	68	53	4	98	1	2	67	35	47	49	34	28	89	16	76	92	72	31	16	55	13	93	11	37	74	13	70	52	20	
30	58	94	-1	49	79	85	44	16	18	61	56	34	1	78	65	53	67	75	99	37	36	36	92	11	54	53	13	5	93	66	41	36	81	83	39	87	44	1	23	67	95	97	52	72	2	63	96	12	6	21	95	57	21	65	28	39	18	24	66	42	99	61	30	17	61	82	54	96	39	49	86	27	25	53	100	35	74	34	41	61	28	42	70	57	87	94	20	25	41	97	40	69	64	75	17	97	44	56	91	
30	29	82	49	-1	81	67	37	32	60	46	11	85	32	50	15	12	77	63	83	87	37	55	91	59	82	66	70	2	70	53	38	94	23	84	48	15	5	97	57	11	1	41	82	59	27	25	83	81	11	50	50	48	56	4	72	91	37	81	4	90	24	88	67	5	16	40	68	30	25	55	49	97	63	35	14	14	43	56	92	3	88	5	16	19	98	47	33	46	20	83	96	78	100	27	59	49	71	21	87	
77	74	54	79	81	-1	4	85	100	69	79	61	67	15	42	28	93	47	51	8	25	58	41	37	51	22	77	67	51	36	11	89	18	28	79	25	42	45	12	20	81	22	69	56	53	97	70	52	14	5	57	42	81	78	58	34	48	36	20	27	73	54	37	40	68	35	99	53	31	46	99	90	12	26	31	79	21	100	31	76	63	100	1	71	25	14	46	16	66	17	98	84	82	72	71	29	16	25	69	40	
2	93	10	85	67	4	-1	64	62	46	12	100	18	48	3	76	100	29	55	38	86	51	82	54	5	56	93	26	94	25	97	89	48	35	83	29	93	65	10	26	30	34	62	13	19	94	75	69	69	68	95	73	98	95	4	75	82	5	65	79	44	63	3	86	73	19	27	100	46	86	94	80	80	18	35	84	91	55	16	29	79	56	96	23	51	40	5	40	51	50	97	33	89	61	73	38	98	16	4	87	
99	4	85	44	37	85	64	-1	42	81	33	67	17	89	88	36	87	76	90	62	3	5	51	9	11	15	60	13	43	13	37	97	39	23	92	60	81	22	50	38	24	90	70	5	74	38	68	89	72	52	96	54	43	62	39	46	29	100	53	3	90	22	92	38	80	73	15	40	73	37	27	31	44	69	94	96	81	94	44	92	93	37	79	1	69	12	2	42	65	95	9	97	24	11	31	16	22	18	71	14	
40	2	5	16	32	100	62	42	-1	26	96	17	76	10	62	32	80	35	25	44	88	45	29	54	77	47	43	65	70	67	20	24	28	9	78	73	24	16	24	32	99	24	41	28	4	74	33	85	43	1	99	19	13	74	54	46	68	47	79	50	60	63	82	37	35	73	29	67	45	98	37	41	50	51	10	93	48	40	29	97	19	74	88	10	36	75	18	86	74	67	11	69	7	97	6	61	42	80	2	16	
62	91	51	18	60	69	46	81	26	-1	59	55	62	51	4	24	84	100	30	60	55	15	52	13	67	84	47	24	18	15	33	37	41	54	64	29	8	15	81	54	41	49	42	21	18	53	44	21	11	28	36	34	67	63	60	48	81	98	5	13	69	9	35	24	31	95	17	67	52	60	97	24	28	50	63	79	83	80	26	55	42	82	82	10	41	7	81	2	46	99	23	50	73	23	11	88	86	79	77	36	
68	5	92	61	46	79	12	33	96	59	-1	58	96	77	12	78	94	53	61	83	7	58	74	99	57	43	25	72	48	90	35	78	56	83	91	84	18	38	93	78	76	48	42	97	66	89	11	10	50	37	15	68	47	53	23	40	2	87	21	78	69	44	35	1	100	24	76	11	61	3	99	18	83	67	6	95	50	46	78	81	73	70	38	72	88	74	44	26	28	46	31	57	84	78	58	71	16	78	93	14	
67	77	6	56	11	61	100	67	17	55	58	-1	61	6	98	84	55	61	1	30	5	3	67	15	44	32	76	47	93	57	47	53	100	17	100	34	89	68	60	47	80	78	78	9	65	91	82	26	68	54	77	35	63	60	32	44	2	35	90	3	98	87	39	56	9	83	22	49	85	74	61	94	59	79	84	27	66	83	11	61	96	67	8	93	59	34	60	63	76	16	24	66	13	91	27	73	36	96	75	29	
36	40	6	34	85	67	18	17	76	62	96	61	-1	12	97	81	80	10	2	13	58	59	13	5	45	93	11	9	78	6	12	2	9	86	42	71	50	87	77	53	42	85	1	50	24	85	16	4	41	16	57	83	40	49	94	56	38	43	62	79	44	88	98	12	55	75	41	5	89	15	93	20	8	51	100	22	100	60	91	47	16	14	22	56	34	48	17	17	31	23	57	36	4	32	73	37	6	43	2	84	
40	100	49	1	32	15	48	89	10	51	77	6	12	-1	36	58	72	32	15	87	32	49	46	99	23	28	51	35	69	86	19	7	14	42	25	97	59	11	22	70	60	29	77	15	8	15	30	59	53	93	83	4	22	2	34	8	95	61	20	32	24	99	97	87	1	48	89	84	60	84	14	43	99	100	79	7	39	17	65	28	89	3	28	67	60	37	92	27	31	92	44	49	85	77	18	87	3	24	57	64	
76	71	19	78	50	42	3	88	62	4	12	98	97	36	-1	16	51	52	67	2	98	63	26	36	64	51	53	75	98	5	36	65	58	99	45	36	3	39	53	3	83	24	48	87	17	69	11	76	24	91	61	98	35	18	33	66	7	57	32	87	78	75	26	18	17	25	17	25	72	28	5	95	25	37	85	1	42	7	46	83	31	40	90	90	23	100	84	25	50	67	94	45	7	34	73	58	50	84	12	26	
69	91	42	65	15	28	76	36	32	24	78	84	81	58	16	-1	77	5	84	72	31	6	87	37	17	13	24	10	80	32	89	27	74	37	22	5	40	21	86	14	17	78	10	21	41	53	70	76	61	28	67	6	76	26	50	68	89	72	19	87	63	44	35	71	29	57	83	27	15	74	89	37	4	10	57	39	23	24	70	58	99	30	49	30	86	19	9	74	1	72	63	45	57	51	80	92	30	27	60	38	
96	83	92	53	12	93	100	87	80	84	94	55	80	72	51	77	-1	23	76	94	67	65	36	57	69	10	40	33	68	33	47	51	6	1	55	77	13	35	1	13	5	48	40	47	10	18	85	1	79	26	21	31	70	26	94	79	34	67	2	22	11	70	14	52	56	7	23	37	59	34	19	17	53	77	18	37	51	66	1	81	21	5	94	4	24	49	29	83	78	75	31	74	37	50	41	21	100	45	71	14	
45	6	99	67	77	47	29	76	35	100	53	61	10	32	52	5	23	-1	95	6	53	42	68	65	14	53	89	12	20	65	64	24	67	62	17	60	57	16	82	28	61	97	77	41	38	18	17	99	95	75	14	95	73	53	22	46	44	11	76	62	17	40	32	27	31	21	15	49	62	18	49	72	85	74	36	51	86	26	79	9	78	25	22	10	77	1	52	10	44	33	74	51	78	51	82	75	96	76	64	7	
29	45	79	75	63	51	55	90	25	30	61	1	2	15	67	84	76	95	-1	27	90	43	33	82	97	68	81	33	86	90	24	26	11	69	53	6	95	21	56	65	77	57	14	53	70	97	42	92	60	87	57	13	84	61	53	50	31	68	65	35	97	79	10	61	22	87	33	99	2	21	67	17	47	45	21	31	56	53	22	36	16	85	21	12	79	58	91	71	16	12	4	48	80	41	53	60	54	79	54	70	
63	22	36	99	83	8	38	62	44	60	83	30	13	87	2	72	94	6	27	-1	79	36	77	94	52	68	3	36	26	59	53	32	57	69	86	52	44	50	19	50	31	85	31	63	82	92	15	18	38	97	53	33	42	51	33	77	8	68	28	64	87	46	93	36	74	99	4	69	74	17	29	79	61	86	12	45	72	49	78	21	55	73	32	5	94	73	31	97	6	32	92	11	7	78	80	23	96	8	95	63	
22	74	53	37	87	25	86	3	88	55	7	5	58	32	98	31	67	53	90	79	-1	50	64	56	34	70	23	77	26	46	55	73	35	20	80	25	74	99	75	87	12	10	93	59	44	40	12	36	91	95	10	43	73	83	94	22	78	57	85	56	74	87	14	75	86	90	37	34	64	11	52	93	93	94	89	93	36	68	30	96	86	46	99	64	76	2	4	99	60	98	35	79	29	3	58	82	80	96	76	57	
45	77	36	36	37	58	51	5	45	15	58	3	59	49	63	6	65	42	43	36	50	-1	35	71	100	61	31	99	15	54	91	59	51	80	81	70	43	6	84	99	49	1	53	10	85	4	98	96	48	69	82	11	5	93	18	50	75	83	75	16	64	70	89	10	44	20	27	90	57	53	77	17	17	65	43	49	56	61	62	19	39	28	3	15	45	37	78	70	58	3	57	3	50	34	74	37	15	68	2	75	
45	72	26	36	55	41	82	51	29	52	74	67	13	46	26	87	36	68	33	77	64	35	-1	33	82	75	29	88	39	6	78	15	73	33	55	16	67	17	59	28	55	87	15	96	9	28	28	28	36	29	19	27	56	68	96	75	7	65	62	71	23	40	70	6	100	31	42	90	42	6	40	28	42	17	58	94	10	30	100	98	69	44	52	73	64	71	70	68	38	4	33	69	98	59	36	85	30	76	72	65	
5	93	95	92	91	37	54	9	54	13	99	15	5	99	36	37	57	65	82	94	56	71	33	-1	93	83	89	71	22	76	63	18	60	53	67	73	22	37	30	39	24	13	17	3	53	56	85	14	26	32	61	53	87	59	2	45	9	40	51	52	59	11	49	34	97	42	52	40	49	69	98	76	80	82	100	20	94	49	19	99	21	47	40	89	59	42	4	59	24	25	73	52	9	39	29	30	7	29	84	3	
12	29	12	11	59	51	5	11	77	67	57	44	45	23	64	17	69	14	97	52	34	100	82	93	-1	72	35	63	25	60	52	19	36	3	51	23	79	41	80	38	18	66	87	81	30	59	5	12	25	96	76	70	92	28	66	2	75	46	69	19	92	45	49	87	10	86	65	12	70	100	91	99	7	60	95	90	79	83	34	31	6	13	46	1	34	74	56	51	11	86	37	18	76	21	55	88	18	18	64	90	
4	38	22	54	82	22	56	15	47	84	43	32	93	28	51	13	10	53	68	68	70	61	75	83	72	-1	17	89	27	34	36	61	1	78	16	10	86	3	40	46	73	37	64	15	93	82	15	78	12	73	73	70	36	78	77	34	29	87	91	47	26	68	29	54	15	86	87	9	86	72	49	16	52	51	84	34	51	20	35	41	2	84	4	10	45	23	81	40	33	20	92	68	38	64	59	17	11	41	60	29	
52	48	78	53	66	77	93	60	43	47	25	76	11	51	53	24	40	89	81	3	23	31	29	89	35	17	-1	49	57	4	80	49	43	60	27	63	1	28	55	19	42	20	51	89	30	41	7	63	36	85	55	72	91	37	4	2	32	33	65	41	83	49	52	62	100	83	42	45	96	33	68	75	96	33	80	94	45	38	35	38	32	89	32	87	60	23	25	4	35	100	64	80	85	9	54	96	3	10	75	32	
30	48	67	13	70	67	26	13	65	24	72	47	9	35	75	10	33	12	33	36	77	99	88	71	63	89	49	-1	22	63	28	21	17	52	100	38	20	6	92	45	35	92	67	65	24	22	62	37	85	80	56	8	36	55	100	27	19	20	70	86	98	45	47	46	70	75	33	90	53	52	10	45	91	38	48	72	7	81	93	89	6	90	16	47	51	99	76	30	45	57	23	45	89	83	37	74	42	69	14	98	
66	44	9	5	2	51	94	43	70	18	48	93	78	69	98	80	68	20	86	26	26	15	39	22	25	27	57	22	-1	9	28	57	66	8	4	43	93	8	28	96	83	83	9	40	46	19	2	28	55	96	61	42	6	62	25	74	97	10	23	59	38	98	35	62	40	48	57	36	68	68	36	14	85	88	5	68	100	36	98	38	80	81	65	19	21	30	36	3	11	78	91	4	65	4	12	23	35	64	29	27	
16	76	80	93	70	36	25	13	67	15	90	57	6	86	5	32	33	65	90	59	46	54	6	76	60	34	4	63	9	-1	25	66	51	91	57	85	82	92	31	73	74	17	30	67	64	62	90	8	51	30	51	37	52	29	93	51	84	33	54	3	45	65	40	59	72	98	67	28	33	52	41	71	83	45	57	75	46	28	36	57	22	65	18	36	51	98	52	34	45	25	74	62	92	12	80	74	36	45	21	96	
41	96	53	66	53	11	97	37	20	33	35	47	12	19	36	89	47	64	24	53	55	91	78	63	52	36	80	28	28	25	-1	49	4	23	17	3	98	24	21	64	55	68	41	10	78	21	50	90	27	27	93	77	21	71	4	19	18	62	80	61	3	58	91	47	52	53	36	45	88	25	40	61	65	14	67	22	43	65	76	35	76	90	5	100	83	93	11	100	9	94	88	42	44	57	6	74	16	31	59	74	
37	7	53	41	38	89	89	97	24	37	78	53	2	7	65	27	51	24	26	32	73	59	15	18	19	61	49	21	57	66	49	-1	55	58	29	13	92	22	80	42	62	65	69	46	26	96	26	12	33	92	55	9	31	32	47	20	5	63	92	2	1	4	27	60	7	60	71	57	26	28	35	35	9	36	42	78	67	91	47	95	65	51	1	46	10	56	17	13	56	96	21	35	89	14	19	22	84	3	79	52	
70	100	88	36	94	18	48	39	28	41	56	100	9	14	58	74	6	67	11	57	35	51	73	60	36	1	43	17	66	51	4	55	-1	97	20	61	72	83	61	31	47	12	5	37	37	34	32	37	1	56	93	93	51	30	40	27	70	82	79	92	53	59	95	48	26	91	37	25	41	51	65	63	97	50	87	67	4	60	57	74	100	92	32	16	78	63	86	31	98	94	80	38	95	2	79	7	32	75	8	4	
67	59	90	81	23	28	35	23	9	54	83	17	86	42	99	37	1	62	69	69	20	80	33	53	3	78	60	52	8	91	23	58	97	-1	39	83	4	86	69	23	41	90	10	99	91	17	26	93	41	33	77	20	28	48	39	59	12	28	99	18	72	68	49	61	13	82	41	10	6	13	62	53	91	93	46	2	65	57	24	49	44	29	80	67	60	44	10	91	25	71	29	8	59	70	89	81	20	14	67	28	
