100
-1	79	38	80	36	13	83	97	95	83	76	92	87	86	13	86	68	26	51	61	68	1	27	54	64	38	63	91	9	41	65	85	10	94	8	24	50	3	87	81	96	63	19	32	17	69	92	68	86	42	23	24	47	42	15	19	79	92	74	26	16	7	1	20	53	91	38	91	59	29	56	49	17	8	48	29	92	40	51	71	73	68	20	14	84	54	68	36	65	53	55	31	44	86	52	6	99	71	92	13	
79	-1	83	22	55	6	51	73	59	24	83	66	86	13	75	72	25	30	68	34	30	30	7	32	74	25	90	92	7	98	98	6	42	94	77	71	43	98	4	86	93	19	40	37	11	25	50	99	71	42	59	66	42	39	41	74	12	32	11	58	18	36	87	7	13	31	70	87	72	59	8	17	33	51	73	1	44	23	11	65	33	81	81	21	71	89	55	38	56	35	46	47	95	11	90	95	64	90	59	43	
38	83	-1	59	35	13	7	43	57	3	64	28	71	94	93	63	11	1	68	77	51	28	86	11	20	62	9	80	61	19	98	7	69	6	31	11	56	21	75	64	71	82	19	32	13	18	47	94	64	53	62	53	44	53	22	56	75	62	16	72	5	1	51	63	62	47	2	100	1	22	42	83	27	2	56	23	13	57	69	100	68	7	16	82	74	83	24	83	78	59	37	36	15	22	94	63	35	92	33	91	
80	22	59	-1	30	90	43	96	92	55	83	93	47	37	100	39	51	4	33	12	24	15	9	28	46	29	92	94	8	16	12	83	47	12	23	46	19	53	48	80	61	40	4	30	75	71	95	75	74	52	10	83	62	76	72	8	27	56	60	69	18	8	61	48	89	54	93	20	96	97	69	54	36	22	41	87	73	91	16	19	63	66	31	32	72	5	10	78	69	56	13	38	94	6	4	21	91	31	26	30	
36	55	35	30	-1	33	21	27	18	76	5	77	7	97	17	27	59	43	64	71	90	86	97	98	47	49	84	45	79	36	37	14	14	8	63	59	54	54	80	18	13	77	29	86	62	88	20	73	63	39	96	63	50	84	1	50	61	13	65	42	27	25	55	2	83	64	69	19	31	99	15	5	29	67	2	65	89	100	61	34	76	5	19	66	31	66	85	54	14	71	27	76	14	23	90	53	97	83	43	27	
13	6	13	90	33	-1	30	88	54	1	33	38	3	33	47	7	17	1	21	99	25	93	49	9	69	39	46	65	66	16	69	44	67	94	67	17	75	59	13	25	13	53	66	18	17	70	28	91	85	3	66	7	78	47	80	39	61	41	39	37	18	85	43	14	94	26	18	22	98	14	38	31	55	50	86	95	60	10	53	26	52	11	24	83	41	61	65	37	88	35	23	61	18	64	88	43	30	57	17	50	
83	51	7	43	21	30	-1	80	85	25	4	37	92	28	93	88	15	65	26	57	70	54	46	52	18	67	28	63	42	69	75	8	57	13	25	25	34	12	54	89	51	84	97	100	14	68	68	93	97	40	61	87	31	88	11	13	32	14	18	87	17	62	86	30	59	25	34	45	14	59	48	65	53	61	43	2	60	99	9	3	1	83	78	55	55	42	32	33	32	31	33	13	93	65	30	29	91	24	61	79	
97	73	43	96	27	88	80	-1	92	63	17	51	86	24	56	55	20	20	34	49	91	89	9	25	74	77	56	24	80	1	11	48	9	18	11	56	28	38	10	67	73	71	78	60	71	71	34	29	15	79	65	32	54	86	34	81	95	92	99	65	56	68	10	51	78	42	29	65	39	92	5	69	32	43	41	8	84	96	56	74	16	33	16	56	2	94	17	59	67	40	73	10	67	41	65	33	56	63	20	42	
95	59	57	92	18	54	85	92	-1	80	69	14	64	90	48	56	47	60	87	18	64	60	53	73	29	40	30	2	82	77	76	58	77	42	87	95	63	34	27	84	48	66	50	25	21	71	37	33	100	60	90	95	57	66	83	86	94	28	1	17	95	22	8	98	91	37	70	6	57	49	18	85	11	37	42	6	25	74	34	50	25	63	19	85	97	20	20	69	65	50	16	70	26	37	16	6	44	95	14	45	
83	24	3	55	76	1	25	63	80	-1	55	8	3	55	63	22	81	41	14	40	80	86	16	9	77	59	86	50	31	69	92	49	6	21	91	67	29	56	67	16	72	80	48	64	54	91	40	9	31	30	48	48	21	13	6	32	1	45	7	29	32	66	28	21	99	78	26	95	86	89	94	29	59	27	50	72	63	87	77	9	17	54	9	55	24	7	63	18	81	47	31	1	16	4	29	91	19	30	54	14	
