30
-1	88	24	14	54	9	29	49	96	25	86	70	25	67	77	51	34	44	87	50	49	62	16	74	63	53	14	55	63	38	
88	-1	45	97	11	50	58	61	54	25	80	41	78	63	20	73	2	63	54	97	22	46	85	16	1	87	91	82	40	45	
24	45	-1	77	19	58	43	65	4	100	67	28	89	41	4	83	3	84	22	24	26	73	64	22	79	17	20	2	88	62	
14	97	77	-1	95	95	20	58	53	17	93	63	55	76	55	63	62	58	83	29	71	90	15	100	82	26	44	98	83	77	
54	11	19	95	-1	1	95	88	94	66	35	3	96	72	86	42	70	55	78	24	9	46	46	61	99	18	9	74	22	1	
9	50	58	95	1	-1	73	86	10	28	85	80	87	79	37	11	70	4	36	50	1	39	50	75	69	72	55	23	40	14	
29	58	43	20	95	73	-1	24	26	56	34	25	9	74	2	82	19	82	12	62	39	95	42	81	52	2	24	65	30	95	
49	61	65	58	88	86	24	-1	28	51	90	34	76	27	11	82	41	73	86	60	95	33	95	84	30	9	1	77	59	2	
96	54	4	53	94	10	26	28	-1	96	53	61	4	77	45	5	6	17	33	28	18	90	8	24	8	2	23	58	1	45	
25	25	100	17	66	28	56	51	96	-1	32	34	41	37	61	79	97	88	49	25	27	7	86	20	83	56	51	92	55	80	
86	80	67	93	35	85	34	90	53	32	-1	48	37	9	82	60	71	31	26	59	2	48	7	52	70	37	60	91	87	58	
70	41	28	63	3	80	25	34	61	34	48	-1	40	47	59	10	11	94	48	52	62	94	51	60	35	44	33	85	11	81	
25	78	89	55	96	87	9	76	4	41	37	40	-1	66	41	37	24	59	54	11	87	24	93	41	66	37	36	52	74	76	
67	63	41	76	72	79	74	27	77	37	9	47	66	-1	72	73	80	84	21	3	3	20	50	86	100	72	75	25	56	83	
77	20	4	55	86	37	2	11	45	61	82	59	41	72	-1	100	73	29	88	55	70	29	6	30	11	18	90	71	89	26	
51	73	83	63	42	11	82	82	5	79	60	10	37	73	100	-1	48	83	73	61	12	92	27	37	55	3	57	100	84	2	
34	2	3	62	70	70	19	41	6	97	71	11	24	80	73	48	-1	39	25	28	54	90	92	34	23	97	99	27	82	89	
44	63	84	58	55	4	82	73	17	88	31	94	59	84	29	83	39	-1	85	84	71	55	21	44	97	47	88	97	35	13	
87	54	22	83	78	36	12	86	33	49	26	48	54	21	88	73	25	85	-1	38	79	12	59	74	51	21	43	83	68	61	
50	97	24	29	24	50	62	60	28	25	59	52	11	3	55	61	28	84	38	-1	2	1	11	94	41	1	52	2	10	50	
49	22	26	71	9	1	39	95	18	27	2	62	87	3	70	12	54	71	79	2	-1	6	45	54	1	95	45	82	90	78	
62	46	73	90	46	39	95	33	90	7	48	94	24	20	29	92	90	55	12	1	6	-1	21	14	42	40	54	58	87	60	
16	85	64	15	46	50	42	95	8	86	7	51	93	50	6	27	92	21	59	11	45	21	-1	58	91	87	96	99	72	58	
74	16	22	100	61	75	81	84	24	20	52	60	41	86	30	37	34	44	74	94	54	14	58	-1	53	36	57	34	47	91	
63	1	79	82	99	69	52	30	8	83	70	35	66	100	11	55	23	97	51	41	1	42	91	53	-1	31	99	81	95	94	
53	87	17	26	18	72	2	9	2	56	37	44	37	72	18	3	97	47	21	1	95	40	87	36	31	-1	66	57	46	51	
14	91	20	44	9	55	24	1	23	51	60	33	36	75	90	57	99	88	43	52	45	54	96	57	99	66	-1	70	75	81	
55	82	2	98	74	23	65	77	58	92	91	85	52	25	71	100	27	97	83	2	82	58	99	34	81	57	70	-1	19	78	
63	40	88	83	22	40	30	59	1	55	87	11	74	56	89	84	82	35	68	10	90	87	72	47	95	46	75	19	-1	50	
38	45	62	77	1	14	95	2	45	80	58	81	76	83	26	2	89	13	61	50	78	60	58	91	94	51	81	78	50	-1	
