30
-1	85	63	52	6	24	50	46	71	44	48	90	62	12	34	5	58	22	81	82	54	11	46	7	70	51	81	9	55	12	
85	-1	23	34	30	70	75	98	57	82	93	7	7	7	14	14	32	92	3	79	30	27	68	16	5	38	22	33	10	44	
63	23	-1	96	69	40	22	34	1	94	86	67	97	24	92	97	23	56	71	54	49	28	26	66	49	37	60	46	10	9	
52	34	96	-1	25	3	65	70	98	3	1	30	18	27	16	2	17	54	97	83	21	85	90	14	4	20	39	38	30	59	
6	30	69	25	-1	71	71	3	28	99	65	31	96	39	27	32	97	11	90	100	39	23	77	47	41	47	58	95	82	86	
24	70	40	3	71	-1	76	82	83	24	7	43	55	45	89	10	46	72	54	73	82	40	30	39	95	73	5	47	17	10	
50	75	22	65	71	76	-1	11	96	24	18	53	84	23	1	72	45	39	5	85	59	6	16	45	35	23	51	6	51	17	
46	98	34	70	3	82	11	-1	27	85	47	76	83	1	28	46	14	24	55	86	79	24	17	17	30	25	40	77	45	45	
71	57	1	98	28	83	96	27	-1	56	31	75	65	39	8	51	66	21	60	72	38	52	2	67	91	99	53	78	40	54	
44	82	94	3	99	24	24	85	56	-1	71	56	8	9	79	22	63	48	41	100	8	31	63	54	99	49	72	48	62	55	
48	93	86	1	65	7	18	47	31	71	-1	15	92	27	22	65	83	72	68	72	63	11	19	12	44	23	94	66	63	11	
90	7	67	30	31	43	53	76	75	56	15	-1	90	34	23	77	4	37	2	5	31	76	83	75	48	28	82	30	92	46	
62	7	97	18	96	55	84	83	65	8	92	90	-1	11	51	31	8	99	90	55	37	60	38	58	9	55	55	19	81	93	
12	7	24	27	39	45	23	1	39	9	27	34	11	-1	67	10	66	41	98	55	8	19	59	45	12	14	50	40	49	61	
34	14	92	16	27	89	1	28	8	79	22	23	51	67	-1	55	99	11	37	95	62	89	18	38	42	45	10	20	62	34	
5	14	97	2	32	10	72	46	51	22	65	77	31	10	55	-1	86	80	42	69	10	98	90	11	52	91	50	30	40	27	
58	32	23	17	97	46	45	14	66	63	83	4	8	66	99	86	-1	4	37	7	58	41	5	66	11	47	77	93	53	6	
22	92	56	54	11	72	39	24	21	48	72	37	99	41	11	80	4	-1	18	51	94	46	64	70	99	45	71	18	52	80	
81	3	71	97	90	54	5	55	60	41	68	2	90	98	37	42	37	18	-1	17	39	96	47	75	89	29	33	95	17	19	
82	79	54	83	100	73	85	86	72	100	72	5	55	55	95	69	7	51	17	-1	13	17	56	54	19	97	21	1	98	15	
54	30	49	21	39	82	59	79	38	8	63	31	37	8	62	10	58	94	39	13	-1	46	30	2	71	46	88	49	72	95	
11	27	28	85	23	40	6	24	52	31	11	76	60	19	89	98	41	46	96	17	46	-1	46	1	56	95	13	76	90	36	
46	68	26	90	77	30	16	17	2	63	19	83	38	59	18	90	5	64	47	56	30	46	-1	95	42	34	17	42	87	20	
7	16	66	14	47	39	45	17	67	54	12	75	58	45	38	11	66	70	75	54	2	1	95	-1	22	5	95	100	3	44	
70	5	49	4	41	95	35	30	91	99	44	48	9	12	42	52	11	99	89	19	71	56	42	22	-1	82	29	75	78	31	
51	38	37	20	47	73	23	25	99	49	23	28	55	14	45	91	47	45	29	97	46	95	34	5	82	-1	76	6	26	2	
81	22	60	39	58	5	51	40	53	72	94	82	55	50	10	50	77	71	33	21	88	13	17	95	29	76	-1	47	76	27	
9	33	46	38	95	47	6	77	78	48	66	30	19	40	20	30	93	18	95	1	49	76	42	100	75	6	47	-1	69	37	
55	10	10	30	82	17	51	45	40	62	63	92	81	49	62	40	53	52	17	98	72	90	87	3	78	26	76	69	-1	100	
12	44	9	59	86	10	17	45	54	55	11	46	93	61	34	27	6	80	19	15	95	36	20	44	31	2	27	37	100	-1	
