30
-1	85	88	19	75	92	6	5	33	36	47	31	74	35	50	69	82	54	75	46	64	79	85	53	64	62	85	36	45	2	
85	-1	10	78	90	100	26	82	86	23	37	94	18	85	89	17	66	30	17	20	77	29	67	91	8	79	43	35	5	24	
88	10	-1	77	7	71	82	94	68	42	89	21	81	9	92	29	3	46	10	65	64	88	81	36	15	51	73	54	99	44	
19	78	77	-1	56	7	55	45	9	54	64	51	91	41	41	44	43	55	92	72	40	54	82	75	61	38	1	17	20	74	
75	90	7	56	-1	43	88	27	78	7	21	88	64	38	17	1	22	12	35	15	20	92	47	82	26	79	44	50	17	41	
92	100	71	7	43	-1	17	56	26	8	1	56	95	99	65	90	61	70	95	2	34	55	84	44	72	40	4	20	61	82	
6	26	82	55	88	17	-1	17	55	48	58	37	86	52	33	13	2	24	53	99	8	99	50	46	26	41	66	29	99	69	
5	82	94	45	27	56	17	-1	73	28	79	8	59	89	14	62	43	82	36	19	64	98	89	93	46	91	4	12	24	8	
33	86	68	9	78	26	55	73	-1	9	14	27	54	23	41	57	59	58	85	31	89	41	82	100	92	83	85	47	95	32	
36	23	42	54	7	8	48	28	9	-1	50	86	52	46	74	36	38	61	86	24	99	34	4	67	2	2	60	92	98	71	
47	37	89	64	21	1	58	79	14	50	-1	34	70	68	27	66	10	53	29	60	30	32	40	1	36	99	53	97	99	99	
31	94	21	51	88	56	37	8	27	86	34	-1	33	54	14	53	71	65	14	94	75	88	39	30	10	64	38	21	60	12	
74	18	81	91	64	95	86	59	54	52	70	33	-1	62	89	60	13	35	88	22	16	74	42	87	57	62	5	8	44	42	
35	85	9	41	38	99	52	89	23	46	68	54	62	-1	21	20	89	8	57	16	24	90	14	20	55	83	91	92	52	44	
50	89	92	41	17	65	33	14	41	74	27	14	89	21	-1	24	98	74	7	24	33	87	48	61	67	85	26	85	3	33	
69	17	29	44	1	90	13	62	57	36	66	53	60	20	24	-1	40	32	90	69	97	11	95	84	49	83	96	56	21	50	
82	66	3	43	22	61	2	43	59	38	10	71	13	89	98	40	-1	39	3	64	53	9	66	94	51	90	22	93	9	25	
54	30	46	55	12	70	24	82	58	61	53	65	35	8	74	32	39	-1	79	95	19	97	75	60	17	72	31	96	65	43	
75	17	10	92	35	95	53	36	85	86	29	14	88	57	7	90	3	79	-1	68	47	44	42	77	75	28	42	31	53	17	
46	20	65	72	15	2	99	19	31	24	60	94	22	16	24	69	64	95	68	-1	72	81	80	42	72	77	67	82	5	66	
64	77	64	40	20	34	8	64	89	99	30	75	16	24	33	97	53	19	47	72	-1	9	46	94	11	41	21	66	64	95	
79	29	88	54	92	55	99	98	41	34	32	88	74	90	87	11	9	97	44	81	9	-1	51	53	56	65	46	39	63	70	
85	67	81	82	47	84	50	89	82	4	40	39	42	14	48	95	66	75	42	80	46	51	-1	75	4	17	93	59	76	75	
53	91	36	75	82	44	46	93	100	67	1	30	87	20	61	84	94	60	77	42	94	53	75	-1	21	57	83	24	40	11	
64	8	15	61	26	72	26	46	92	2	36	10	57	55	67	49	51	17	75	72	11	56	4	21	-1	28	74	44	31	31	
62	79	51	38	79	40	41	91	83	2	99	64	62	83	85	83	90	72	28	77	41	65	17	57	28	-1	98	9	92	49	
85	43	73	1	44	4	66	4	85	60	53	38	5	91	26	96	22	31	42	67	21	46	93	83	74	98	-1	61	12	60	
36	35	54	17	50	20	29	12	47	92	97	21	8	92	85	56	93	96	31	82	66	39	59	24	44	9	61	-1	43	12	
45	5	99	20	17	61	99	24	95	98	99	60	44	52	3	21	9	65	53	5	64	63	76	40	31	92	12	43	-1	3	
2	24	44	74	41	82	69	8	32	71	99	12	42	44	33	50	25	43	17	66	95	70	75	11	31	49	60	12	3	-1	
