30
-1	42	19	43	66	63	87	29	46	25	91	72	36	36	31	30	27	83	29	89	18	43	19	91	84	63	8	33	30	21	
42	-1	51	44	45	28	44	44	13	91	40	21	89	8	27	78	28	53	56	36	83	11	39	11	7	15	9	18	6	58	
19	51	-1	37	5	9	47	54	86	41	64	46	13	27	66	1	1	28	29	85	2	32	15	4	100	13	38	54	43	84	
43	44	37	-1	75	68	81	92	14	97	34	62	71	69	54	51	75	36	76	87	40	40	85	70	17	89	54	66	90	23	
66	45	5	75	-1	38	93	27	9	79	95	2	81	20	9	82	84	15	87	9	39	73	27	29	34	58	79	22	56	5	
63	28	9	68	38	-1	81	83	11	83	52	76	22	51	86	50	12	42	25	1	91	27	82	90	72	46	24	100	37	17	
87	44	47	81	93	81	-1	76	69	76	52	21	80	6	9	3	5	100	66	16	22	36	49	74	53	55	56	61	100	38	
29	44	54	92	27	83	76	-1	7	83	7	87	18	87	72	61	39	88	75	39	44	2	37	44	61	41	71	51	45	48	
46	13	86	14	9	11	69	7	-1	39	33	65	91	54	71	9	61	86	90	46	40	41	92	59	50	51	45	80	9	5	
25	91	41	97	79	83	76	83	39	-1	14	92	14	6	20	41	83	46	32	98	48	57	70	12	26	13	7	25	87	67	
91	40	64	34	95	52	52	7	33	14	-1	44	49	69	76	100	93	31	42	45	90	72	88	1	50	21	26	10	42	100	
72	21	46	62	2	76	21	87	65	92	44	-1	30	32	31	50	68	38	48	55	31	52	56	68	44	23	36	2	31	65	
36	89	13	71	81	22	80	18	91	14	49	30	-1	81	16	20	11	7	92	95	49	36	86	26	85	42	22	34	74	86	
36	8	27	69	20	51	6	87	54	6	69	32	81	-1	25	53	49	19	5	16	9	22	4	41	47	8	26	6	89	41	
31	27	66	54	9	86	9	72	71	20	76	31	16	25	-1	58	7	57	14	11	3	45	5	47	94	13	66	95	75	34	
30	78	1	51	82	50	3	61	9	41	100	50	20	53	58	-1	2	44	16	52	16	90	15	90	8	67	73	61	15	50	
27	28	1	75	84	12	5	39	61	83	93	68	11	49	7	2	-1	38	84	66	84	55	26	46	83	67	61	72	74	37	
83	53	28	36	15	42	100	88	86	46	31	38	7	19	57	44	38	-1	86	59	52	44	28	19	52	52	82	46	12	85	
29	56	29	76	87	25	66	75	90	32	42	48	92	5	14	16	84	86	-1	55	64	28	13	76	91	98	39	73	76	88	
89	36	85	87	9	1	16	39	46	98	45	55	95	16	11	52	66	59	55	-1	37	87	85	53	77	9	23	40	24	61	
18	83	2	40	39	91	22	44	40	48	90	31	49	9	3	16	84	52	64	37	-1	39	13	42	21	4	29	14	7	3	
43	11	32	40	73	27	36	2	41	57	72	52	36	22	45	90	55	44	28	87	39	-1	92	53	5	39	97	57	28	82	
19	39	15	85	27	82	49	37	92	70	88	56	86	4	5	15	26	28	13	85	13	92	-1	18	28	56	24	68	84	3	
91	11	4	70	29	90	74	44	59	12	1	68	26	41	47	90	46	19	76	53	42	53	18	-1	62	53	33	50	5	92	
84	7	100	17	34	72	53	61	50	26	50	44	85	47	94	8	83	52	91	77	21	5	28	62	-1	14	57	52	86	73	
63	15	13	89	58	46	55	41	51	13	21	23	42	8	13	67	67	52	98	9	4	39	56	53	14	-1	53	63	23	13	
8	9	38	54	79	24	56	71	45	7	26	36	22	26	66	73	61	82	39	23	29	97	24	33	57	53	-1	24	90	2	
33	18	54	66	22	100	61	51	80	25	10	2	34	6	95	61	72	46	73	40	14	57	68	50	52	63	24	-1	60	55	
30	6	43	90	56	37	100	45	9	87	42	31	74	89	75	15	74	12	76	24	7	28	84	5	86	23	90	60	-1	18	
21	58	84	23	5	17	38	48	5	67	100	65	86	41	34	50	37	85	88	61	3	82	3	92	73	13	2	55	18	-1	
