30
-1	13	59	26	13	93	2	5	87	28	17	35	89	55	33	59	52	56	86	17	6	22	64	32	57	30	7	81	81	19	
13	-1	58	97	24	70	46	29	3	83	97	20	15	91	28	39	14	86	22	64	16	26	98	35	85	80	100	5	12	67	
59	58	-1	43	73	20	75	85	93	74	12	75	96	58	43	39	2	98	60	84	81	69	21	28	73	3	53	8	14	82	
26	97	43	-1	72	31	96	68	62	43	36	2	51	57	37	56	54	19	5	2	85	81	17	10	67	11	3	59	31	56	
13	24	73	72	-1	66	66	76	92	83	75	58	5	86	10	52	28	10	70	82	58	69	46	89	25	67	98	12	34	23	
93	70	20	31	66	-1	12	53	19	7	60	17	37	3	77	8	38	100	77	53	67	69	78	48	25	67	1	28	69	10	
2	46	75	96	66	12	-1	76	48	90	23	79	21	6	22	20	98	92	35	52	30	32	65	91	33	14	23	39	97	52	
5	29	85	68	76	53	76	-1	91	96	99	75	43	43	6	29	94	97	40	17	79	81	95	98	100	2	89	92	21	82	
87	3	93	62	92	19	48	91	-1	87	27	78	54	46	33	43	83	23	28	10	8	97	29	74	44	92	75	6	78	77	
28	83	74	43	83	7	90	96	87	-1	26	44	8	79	9	91	46	19	93	67	3	19	40	83	96	48	83	47	31	51	
17	97	12	36	75	60	23	99	27	26	-1	88	72	45	5	83	97	92	49	69	47	44	14	77	22	68	72	27	81	59	
35	20	75	2	58	17	79	75	78	44	88	-1	60	14	76	4	91	51	41	98	78	30	93	8	92	23	32	92	64	81	
89	15	96	51	5	37	21	43	54	8	72	60	-1	10	11	66	5	99	37	11	11	85	40	31	8	33	2	19	20	12	
55	91	58	57	86	3	6	43	46	79	45	14	10	-1	7	51	94	90	100	21	24	68	14	51	81	98	53	53	8	46	
33	28	43	37	10	77	22	6	33	9	5	76	11	7	-1	92	23	3	96	21	5	47	70	6	72	65	63	55	12	86	
59	39	39	56	52	8	20	29	43	91	83	4	66	51	92	-1	43	8	74	7	56	90	65	52	24	13	19	75	93	52	
52	14	2	54	28	38	98	94	83	46	97	91	5	94	23	43	-1	93	27	6	32	91	41	16	46	40	13	11	48	98	
56	86	98	19	10	100	92	97	23	19	92	51	99	90	3	8	93	-1	42	67	54	64	64	65	73	93	86	42	11	5	
86	22	60	5	70	77	35	40	28	93	49	41	37	100	96	74	27	42	-1	19	13	72	13	79	87	33	43	82	84	31	
17	64	84	2	82	53	52	17	10	67	69	98	11	21	21	7	6	67	19	-1	94	65	57	14	31	18	46	55	73	9	
6	16	81	85	58	67	30	79	8	3	47	78	11	24	5	56	32	54	13	94	-1	93	51	39	86	78	100	31	17	35	
22	26	69	81	69	69	32	81	97	19	44	30	85	68	47	90	91	64	72	65	93	-1	93	45	4	19	69	76	60	3	
64	98	21	17	46	78	65	95	29	40	14	93	40	14	70	65	41	64	13	57	51	93	-1	92	72	62	14	57	53	46	
32	35	28	10	89	48	91	98	74	83	77	8	31	51	6	52	16	65	79	14	39	45	92	-1	98	15	35	81	5	19	
57	85	73	67	25	25	33	100	44	96	22	92	8	81	72	24	46	73	87	31	86	4	72	98	-1	19	64	1	85	76	
30	80	3	11	67	67	14	2	92	48	68	23	33	98	65	13	40	93	33	18	78	19	62	15	19	-1	65	74	95	33	
7	100	53	3	98	1	23	89	75	83	72	32	2	53	63	19	13	86	43	46	100	69	14	35	64	65	-1	90	5	50	
81	5	8	59	12	28	39	92	6	47	27	92	19	53	55	75	11	42	82	55	31	76	57	81	1	74	90	-1	98	31	
81	12	14	31	34	69	97	21	78	31	81	64	20	8	12	93	48	11	84	73	17	60	53	5	85	95	5	98	-1	26	
19	67	82	56	23	10	52	82	77	51	59	81	12	46	86	52	98	5	31	9	35	3	46	19	76	33	50	31	26	-1	
