30
-1	15	74	80	16	90	71	43	20	48	63	29	75	28	31	18	19	12	17	64	65	82	17	83	53	2	28	58	41	47	
15	-1	11	62	37	88	62	1	78	72	34	18	5	1	79	99	91	2	86	55	31	67	80	45	35	9	71	16	2	46	
74	11	-1	97	49	14	1	29	74	38	54	9	25	34	41	21	96	49	73	57	17	51	11	51	53	87	15	45	53	75	
80	62	97	-1	62	42	9	23	32	94	44	70	65	54	60	27	46	47	42	64	89	53	13	36	69	29	36	58	74	10	
16	37	49	62	-1	84	92	65	14	86	5	38	68	29	34	99	1	88	11	8	42	7	93	84	4	98	63	79	57	5	
90	88	14	42	84	-1	86	56	93	54	69	9	59	20	21	20	11	62	32	5	72	44	56	73	98	3	15	37	23	70	
71	62	1	9	92	86	-1	32	79	37	48	52	84	77	5	23	23	75	89	28	45	39	34	20	1	86	48	17	38	15	
43	1	29	23	65	56	32	-1	21	81	71	87	67	55	66	15	3	72	36	62	100	99	51	98	11	38	81	27	71	99	
20	78	74	32	14	93	79	21	-1	85	33	60	3	24	57	24	8	53	39	26	37	68	74	99	86	19	5	25	13	78	
48	72	38	94	86	54	37	81	85	-1	57	9	28	33	83	24	60	35	31	82	30	37	5	36	87	60	31	22	73	43	
63	34	54	44	5	69	48	71	33	57	-1	99	90	88	97	51	6	86	93	30	24	91	26	96	49	51	57	45	41	25	
29	18	9	70	38	9	52	87	60	9	99	-1	13	97	85	56	19	64	96	28	73	81	86	64	4	60	77	1	45	8	
75	5	25	65	68	59	84	67	3	28	90	13	-1	42	81	92	37	48	77	19	82	39	32	24	66	24	65	98	29	91	
28	1	34	54	29	20	77	55	24	33	88	97	42	-1	2	21	61	74	14	49	70	12	88	75	29	15	13	29	99	78	
31	79	41	60	34	21	5	66	57	83	97	85	81	2	-1	24	59	18	81	80	90	76	15	50	46	16	3	87	98	25	
18	99	21	27	99	20	23	15	24	24	51	56	92	21	24	-1	94	44	75	60	68	41	98	26	44	38	69	30	69	100	
19	91	96	46	1	11	23	3	8	60	6	19	37	61	59	94	-1	48	35	30	15	78	41	72	48	27	68	29	78	2	
12	2	49	47	88	62	75	72	53	35	86	64	48	74	18	44	48	-1	70	5	1	15	47	73	42	54	38	12	4	20	
17	86	73	42	11	32	89	36	39	31	93	96	77	14	81	75	35	70	-1	37	42	94	37	27	61	70	35	93	33	10	
64	55	57	64	8	5	28	62	26	82	30	28	19	49	80	60	30	5	37	-1	79	55	3	93	77	81	82	72	16	17	
65	31	17	89	42	72	45	100	37	30	24	73	82	70	90	68	15	1	42	79	-1	90	49	2	50	84	12	1	82	1	
82	67	51	53	7	44	39	99	68	37	91	81	39	12	76	41	78	15	94	55	90	-1	72	8	88	14	88	8	33	88	
17	80	11	13	93	56	34	51	74	5	26	86	32	88	15	98	41	47	37	3	49	72	-1	71	38	40	5	16	23	87	
83	45	51	36	84	73	20	98	99	36	96	64	24	75	50	26	72	73	27	93	2	8	71	-1	51	34	77	24	56	40	
53	35	53	69	4	98	1	11	86	87	49	4	66	29	46	44	48	42	61	77	50	88	38	51	-1	22	88	49	48	42	
2	9	87	29	98	3	86	38	19	60	51	60	24	15	16	38	27	54	70	81	84	14	40	34	22	-1	19	3	89	6	
28	71	15	36	63	15	48	81	5	31	57	77	65	13	3	69	68	38	35	82	12	88	5	77	88	19	-1	88	99	45	
58	16	45	58	79	37	17	27	25	22	45	1	98	29	87	30	29	12	93	72	1	8	16	24	49	3	88	-1	45	22	
41	2	53	74	57	23	38	71	13	73	41	45	29	99	98	69	78	4	33	16	82	33	23	56	48	89	99	45	-1	84	
47	46	75	10	5	70	15	99	78	43	25	8	91	78	25	100	2	20	10	17	1	88	87	40	42	6	45	22	84	-1	
