30
-1	95	11	52	86	90	32	41	68	90	36	1	92	4	12	93	90	29	93	37	1	98	96	80	37	1	61	52	68	74	
95	-1	15	28	24	81	79	15	29	72	67	67	83	63	5	37	7	14	15	7	43	75	65	71	74	21	37	38	77	12	
11	15	-1	15	37	87	85	74	34	43	36	37	50	59	85	97	46	90	4	26	64	67	37	32	31	61	58	84	26	19	
52	28	15	-1	6	39	32	17	10	26	16	6	57	62	3	31	61	6	90	32	84	7	46	46	9	76	13	100	84	46	
86	24	37	6	-1	63	18	91	69	57	54	14	47	81	5	19	21	25	35	22	48	96	70	12	9	82	4	35	9	64	
90	81	87	39	63	-1	17	26	2	65	62	8	70	59	96	6	53	68	37	72	36	58	33	45	4	17	80	12	56	68	
32	79	85	32	18	17	-1	50	97	51	83	27	96	2	55	24	54	97	6	45	25	7	37	69	87	39	36	51	14	32	
41	15	74	17	91	26	50	-1	37	82	82	52	19	51	30	97	67	53	44	4	28	89	4	43	8	4	15	88	39	74	
68	29	34	10	69	2	97	37	-1	91	82	11	51	5	72	20	15	42	23	17	6	12	49	3	87	85	11	38	2	100	
90	72	43	26	57	65	51	82	91	-1	15	29	6	62	47	65	71	47	16	73	3	98	46	57	44	86	3	88	51	25	
36	67	36	16	54	62	83	82	82	15	-1	18	58	19	33	87	22	91	86	96	52	4	35	9	78	31	76	87	40	26	
1	67	37	6	14	8	27	52	11	29	18	-1	47	89	34	85	73	72	9	31	4	93	88	38	7	53	85	7	66	28	
92	83	50	57	47	70	96	19	51	6	58	47	-1	2	1	78	65	45	17	99	13	80	78	56	90	33	18	58	62	57	
4	63	59	62	81	59	2	51	5	62	19	89	2	-1	77	82	92	1	76	60	74	13	60	32	51	13	12	82	83	22	
12	5	85	3	5	96	55	30	72	47	33	34	1	77	-1	88	80	1	78	16	69	100	46	65	47	13	42	78	14	60	
93	37	97	31	19	6	24	97	20	65	87	85	78	82	88	-1	86	29	91	93	24	59	70	21	30	65	80	61	22	89	
90	7	46	61	21	53	54	67	15	71	22	73	65	92	80	86	-1	11	94	63	20	43	33	74	85	36	45	72	2	33	
29	14	90	6	25	68	97	53	42	47	91	72	45	1	1	29	11	-1	32	29	49	69	50	82	27	73	24	67	44	69	
93	15	4	90	35	37	6	44	23	16	86	9	17	76	78	91	94	32	-1	47	24	33	2	90	85	41	95	49	23	97	
37	7	26	32	22	72	45	4	17	73	96	31	99	60	16	93	63	29	47	-1	22	88	17	32	50	1	59	39	66	14	
1	43	64	84	48	36	25	28	6	3	52	4	13	74	69	24	20	49	24	22	-1	13	97	61	73	12	53	100	52	9	
98	75	67	7	96	58	7	89	12	98	4	93	80	13	100	59	43	69	33	88	13	-1	75	15	7	54	44	19	67	4	
96	65	37	46	70	33	37	4	49	46	35	88	78	60	46	70	33	50	2	17	97	75	-1	22	3	46	45	87	10	48	
80	71	32	46	12	45	69	43	3	57	9	38	56	32	65	21	74	82	90	32	61	15	22	-1	55	73	9	60	58	86	
37	74	31	9	9	4	87	8	87	44	78	7	90	51	47	30	85	27	85	50	73	7	3	55	-1	34	51	11	97	16	
1	21	61	76	82	17	39	4	85	86	31	53	33	13	13	65	36	73	41	1	12	54	46	73	34	-1	44	92	57	83	
61	37	58	13	4	80	36	15	11	3	76	85	18	12	42	80	45	24	95	59	53	44	45	9	51	44	-1	38	30	80	
52	38	84	100	35	12	51	88	38	88	87	7	58	82	78	61	72	67	49	39	100	19	87	60	11	92	38	-1	18	66	
68	77	26	84	9	56	14	39	2	51	40	66	62	83	14	22	2	44	23	66	52	67	10	58	97	57	30	18	-1	56	
74	12	19	46	64	68	32	74	100	25	26	28	57	22	60	89	33	69	97	14	9	4	48	86	16	83	80	66	56	-1	
