30
-1	46	59	10	78	28	62	62	57	55	50	29	34	29	86	54	48	2	42	42	64	37	17	76	22	71	57	99	59	77	
10	-1	94	57	4	52	100	28	36	32	5	36	39	52	39	95	4	62	28	100	50	14	11	39	47	62	60	51	75	80	
14	22	-1	99	78	31	65	86	33	86	87	25	82	81	6	78	12	100	75	15	52	2	81	87	57	48	49	30	1	46	
44	17	15	-1	71	70	57	5	64	94	8	41	33	50	11	2	58	83	50	6	39	8	85	5	23	76	20	41	74	25	
82	68	18	76	-1	21	17	38	26	73	74	68	8	2	42	81	86	71	42	2	40	56	94	65	5	74	41	96	27	41	
88	17	44	63	67	-1	47	88	96	57	92	90	40	7	12	67	84	14	13	45	15	32	26	16	45	27	53	23	70	44	
48	76	87	71	44	61	-1	69	44	97	46	92	94	81	39	15	90	15	92	50	26	81	54	57	94	77	75	79	6	24	
29	97	41	68	59	12	86	-1	64	8	24	9	58	48	50	73	92	64	53	52	30	98	80	66	82	85	3	61	85	78	
3	87	69	67	43	26	64	35	-1	21	13	92	29	56	48	3	50	59	26	26	33	5	84	24	94	67	73	20	55	95	
100	6	12	46	78	25	97	28	61	-1	35	64	66	51	17	81	21	75	7	38	50	5	50	59	29	24	30	86	89	9	
70	59	75	49	89	25	51	39	32	52	-1	4	47	6	62	16	58	39	31	11	83	23	58	10	13	77	33	39	2	31	
40	39	88	49	69	81	14	6	98	77	53	-1	37	79	23	87	92	14	53	36	93	92	78	59	74	86	73	75	26	55	
57	59	72	52	58	43	16	69	52	4	84	34	-1	98	85	97	70	38	23	66	59	79	82	91	50	47	69	62	56	86	
4	22	10	98	35	21	40	5	26	36	24	92	67	-1	44	33	73	59	7	62	95	29	23	33	40	8	86	80	36	7	
55	2	17	26	33	53	78	42	69	94	83	12	48	5	-1	37	19	93	92	6	79	4	2	12	18	16	69	2	45	38	
55	31	78	6	15	9	61	30	56	45	96	97	22	50	27	-1	33	1	55	43	68	34	53	41	67	14	67	6	25	94	
76	83	46	37	50	82	63	84	28	47	97	31	79	44	12	66	-1	9	81	43	39	14	33	93	43	50	25	13	39	10	
81	81	92	25	24	51	60	11	63	61	24	85	38	56	43	92	75	-1	11	60	11	43	73	63	82	43	15	99	17	62	
34	56	15	95	12	83	95	97	1	7	28	97	61	43	41	12	32	91	-1	64	13	14	67	62	97	60	57	55	38	74	
11	90	73	29	93	32	75	100	8	9	78	19	35	51	63	47	81	38	31	-1	100	28	4	86	64	48	45	15	43	22	
33	50	67	46	85	98	6	55	100	83	50	74	11	66	65	82	27	46	61	7	-1	1	12	34	80	22	22	65	86	92	
57	7	65	13	10	46	37	2	29	11	25	63	49	61	82	93	15	12	96	36	98	-1	2	12	38	22	18	85	59	88	
10	29	87	98	75	74	21	28	90	6	26	77	33	31	28	41	87	91	27	27	4	3	-1	21	43	60	20	5	87	45	
95	24	53	47	21	26	39	44	50	54	42	100	11	83	44	67	46	37	33	40	93	69	27	-1	56	9	28	73	48	84	
75	45	79	4	55	58	51	31	57	96	21	100	73	29	35	64	22	80	47	52	61	64	21	4	-1	23	95	29	29	32	
15	37	47	2	61	95	86	58	76	19	58	9	9	84	17	68	5	44	75	40	90	85	16	4	77	-1	58	5	78	27	
86	60	78	38	87	85	56	15	70	93	3	22	38	94	60	66	50	63	33	53	3	82	79	98	98	7	-1	7	53	66	
3	68	38	4	36	4	10	20	99	23	75	95	51	96	11	57	64	3	78	81	20	91	27	39	21	1	83	-1	10	47	
100	76	22	67	10	70	27	79	83	3	10	52	37	96	95	38	4	26	76	15	83	10	45	75	29	17	9	14	-1	13	
11	84	63	56	66	21	27	9	9	78	17	55	57	89	36	81	20	73	5	26	24	22	60	22	46	49	65	5	16	-1	
