30
-1	47	91	52	20	62	50	88	85	59	91	60	57	35	82	1	73	75	71	85	48	36	37	15	21	59	66	79	20	43	
47	-1	47	78	68	76	55	67	38	54	69	9	53	59	81	59	34	6	7	89	69	11	34	18	56	45	84	83	64	86	
22	18	-1	87	31	18	55	54	33	63	61	44	56	85	5	30	38	24	94	84	53	37	48	56	84	99	10	70	35	32	
98	8	30	-1	45	33	30	8	73	38	96	52	64	63	23	55	67	5	58	79	24	59	54	12	80	10	76	66	51	19	
97	82	95	85	-1	90	20	71	73	66	24	90	64	48	27	40	60	33	100	88	81	73	40	34	13	61	95	32	82	34	
68	12	62	35	79	-1	80	9	80	45	20	47	1	84	79	12	65	87	24	4	81	63	27	22	72	47	69	8	100	66	
60	48	100	4	94	21	-1	67	74	71	77	41	69	1	54	93	43	100	6	99	64	11	39	23	68	5	59	89	98	31	
61	54	4	40	4	75	92	-1	74	71	89	35	93	77	73	55	78	22	45	15	14	14	70	29	51	74	31	59	81	32	
54	23	80	79	85	83	58	27	-1	64	21	44	85	81	82	10	74	72	5	6	44	44	90	93	49	94	19	84	76	25	
64	92	98	29	90	69	34	40	21	-1	36	68	30	78	59	94	71	86	61	42	66	53	2	2	28	89	80	38	87	79	
43	42	73	34	46	20	44	41	6	26	-1	10	31	6	91	40	61	96	90	3	8	23	39	19	76	66	79	16	44	27	
18	33	19	84	95	63	6	58	42	26	50	-1	90	16	9	73	73	72	28	96	54	97	69	28	51	29	24	18	61	80	
8	79	28	68	13	19	86	87	27	36	53	21	-1	2	95	78	23	92	63	17	32	89	21	94	64	45	46	6	23	39	
22	71	43	88	33	80	48	73	69	53	66	49	100	-1	94	88	98	90	49	68	3	68	25	3	18	2	32	2	24	14	
20	77	57	74	41	31	20	72	26	62	90	19	79	77	-1	62	25	85	55	5	56	76	94	30	77	21	59	13	79	71	
20	76	3	36	23	35	92	35	5	20	74	12	27	13	63	-1	49	19	44	29	72	78	47	76	55	73	14	66	10	58	
33	30	43	48	90	75	34	42	63	33	44	83	52	8	26	2	-1	48	59	6	60	60	78	41	90	44	12	69	73	41	
27	100	63	38	65	70	84	39	4	40	21	31	89	17	83	28	94	-1	97	27	41	7	16	25	23	97	52	6	88	22	
94	59	16	76	7	55	88	70	61	20	41	91	83	64	89	56	57	13	-1	9	7	61	51	30	73	67	37	59	26	38	
15	63	71	99	86	23	13	18	88	40	27	55	38	66	19	66	16	95	97	-1	61	12	37	41	29	37	25	28	76	76	
14	24	7	52	89	27	8	74	67	57	97	28	16	25	74	88	33	62	34	100	-1	100	18	81	80	41	42	50	89	65	
79	47	23	11	77	74	29	19	58	36	72	94	17	85	91	5	23	70	9	73	42	-1	74	88	19	21	28	9	62	11	
83	59	54	67	7	81	25	15	28	6	35	3	20	19	74	53	58	64	95	83	52	6	-1	36	4	76	24	38	15	35	
92	90	68	61	44	95	8	77	18	82	27	64	20	54	8	92	51	53	77	35	15	43	35	-1	47	42	89	12	8	69	
40	43	61	44	31	53	88	84	94	50	32	63	85	21	55	50	93	51	71	69	97	88	8	24	-1	95	48	49	77	44	
50	12	26	37	55	54	45	40	57	79	97	18	12	41	70	58	89	76	88	30	13	33	32	17	8	-1	47	84	9	26	
99	100	29	54	33	76	45	1	56	67	88	62	18	81	67	84	96	62	37	78	12	75	47	50	47	92	-1	8	7	90	
30	63	41	3	89	92	47	93	46	8	35	93	47	29	98	2	11	9	56	8	48	42	90	91	90	54	13	-1	73	34	
84	46	85	42	11	73	53	27	25	6	24	40	6	79	21	81	98	86	67	39	9	93	53	38	41	7	76	93	-1	97	
64	26	1	36	1	89	80	64	33	69	47	4	95	94	6	16	62	17	59	79	61	52	98	97	90	92	99	18	6	-1	
