30
-1	28	40	14	87	16	46	99	100	99	45	53	56	24	92	57	2	88	22	60	48	66	56	24	27	20	16	68	74	20	
9	-1	45	73	37	25	26	71	7	23	76	30	56	4	25	30	53	43	90	41	72	20	8	9	83	87	96	26	73	42	
81	10	-1	76	76	5	2	99	54	83	59	12	17	48	21	52	14	89	38	86	99	24	98	10	47	8	26	55	32	42	
30	98	62	-1	45	80	68	34	70	85	30	48	81	78	72	66	35	80	28	6	36	95	39	70	82	25	96	6	6	89	
28	34	83	34	-1	70	45	49	11	100	89	16	51	6	27	81	53	77	25	24	23	90	50	19	42	76	58	97	91	91	
6	70	21	67	63	-1	82	43	61	62	5	27	64	31	94	3	71	86	27	98	64	69	51	79	80	20	41	50	45	9	
4	3	56	91	60	35	-1	21	65	40	8	43	55	80	12	96	5	29	25	37	55	90	27	58	27	54	55	100	56	3	
51	6	31	53	85	17	77	-1	23	77	48	17	69	25	56	66	2	79	85	74	88	77	44	64	99	16	25	47	46	67	
92	40	92	5	8	46	25	70	-1	100	12	67	14	62	75	16	66	4	44	21	35	65	24	8	100	100	82	5	63	19	
97	50	12	22	51	53	33	73	32	-1	50	69	60	51	89	82	89	82	41	20	87	5	78	16	53	57	73	9	45	49	
85	2	75	64	23	33	28	76	57	18	-1	47	55	28	6	53	84	45	41	71	72	9	14	10	69	72	19	54	30	2	
1	19	73	38	56	76	58	72	46	45	4	-1	98	72	20	61	66	82	2	37	46	12	35	95	92	57	71	59	56	3	
46	55	23	15	27	97	89	78	88	5	3	83	-1	37	91	57	68	34	55	81	8	61	39	29	83	85	88	69	67	71	
69	45	20	63	60	5	3	35	38	86	83	26	18	-1	100	53	4	33	44	5	43	60	61	76	49	57	85	60	45	75	
29	78	75	93	41	87	20	29	92	29	16	13	68	47	-1	86	33	88	76	78	26	59	79	21	86	69	54	18	29	67	
21	18	32	64	98	45	100	40	11	76	97	99	66	71	76	-1	96	7	16	1	63	82	23	73	89	15	23	95	9	23	
52	57	14	65	62	58	8	13	15	90	91	64	81	53	19	1	-1	67	15	57	61	8	32	32	17	67	75	83	64	48	
4	26	42	35	18	27	57	77	66	72	89	43	34	38	79	94	41	-1	16	30	67	28	28	72	10	16	72	32	38	76	
77	38	18	13	72	80	47	92	94	51	81	97	38	38	59	78	12	50	-1	91	21	61	97	41	77	44	93	78	66	39	
95	32	84	98	45	100	46	38	84	73	59	26	38	43	37	95	46	22	64	-1	70	32	32	77	66	23	48	27	30	74	
88	50	55	51	73	79	98	90	78	11	25	82	23	39	96	95	11	62	42	15	-1	92	73	59	74	89	76	20	72	87	
50	1	94	100	51	59	87	22	76	54	36	16	35	5	10	10	51	31	32	85	70	-1	48	20	93	25	52	90	22	40	
83	86	52	18	30	25	51	11	25	4	33	64	34	76	62	67	60	85	79	20	48	52	-1	46	7	28	54	81	8	9	
19	67	43	22	55	38	7	49	36	31	20	66	80	64	31	57	29	48	75	45	66	40	42	-1	90	87	24	10	31	48	
80	77	81	62	48	46	78	10	5	96	9	54	78	91	41	5	37	37	8	11	19	79	22	93	-1	71	13	58	30	97	
68	52	82	10	61	80	13	33	64	2	32	77	35	91	71	10	56	79	14	74	10	58	66	1	55	-1	60	83	42	1	
8	36	59	86	92	80	59	56	39	66	43	31	83	39	79	42	30	40	65	31	83	88	25	82	100	99	-1	39	62	2	
95	99	41	19	21	88	63	59	11	79	98	82	5	12	33	53	69	1	38	83	72	93	55	66	82	80	88	-1	58	9	
62	13	33	5	77	43	63	30	43	77	32	54	22	55	56	44	89	11	79	98	64	14	69	43	96	54	79	32	-1	86	
33	71	56	40	44	44	61	84	81	70	66	31	98	36	1	41	35	70	25	11	93	9	85	24	36	29	90	21	2	-1	
