30
-1	70	67	61	24	48	73	90	71	93	77	49	73	44	44	23	46	2	53	26	52	43	50	71	55	98	1	20	50	18	
65	-1	60	24	49	86	33	15	94	54	73	49	38	20	36	4	34	45	32	7	8	98	70	36	79	61	72	94	72	39	
72	100	-1	46	45	88	63	44	54	26	34	38	92	98	12	74	74	57	65	36	58	81	58	71	47	35	99	21	17	8	
54	32	88	-1	90	94	67	1	56	4	57	30	53	76	92	13	74	47	65	11	51	35	66	51	23	4	75	77	41	34	
21	23	26	43	-1	72	19	76	26	92	97	37	91	83	11	13	94	48	95	24	54	39	11	44	55	60	12	49	24	1	
71	5	24	79	67	-1	82	83	87	81	18	19	77	45	11	77	22	34	99	38	83	38	5	46	52	50	56	28	66	16	
60	78	95	15	27	53	-1	79	93	42	40	1	54	63	90	66	48	97	94	1	65	58	54	19	96	89	42	33	47	64	
50	52	93	95	70	2	96	-1	70	94	54	29	75	93	6	90	84	49	47	95	88	84	50	45	99	82	29	8	79	43	
36	88	32	49	98	57	3	17	-1	35	37	19	50	50	90	96	99	57	9	41	71	92	94	19	37	96	81	18	21	70	
97	27	95	87	27	51	46	68	41	-1	72	78	36	67	81	22	65	45	23	89	80	2	21	89	57	5	67	52	99	23	
34	67	12	76	22	20	72	25	70	20	-1	6	1	29	25	83	50	57	68	9	50	80	11	95	99	32	33	47	76	11	
6	51	17	28	44	9	77	28	22	81	77	-1	61	84	76	76	10	43	82	53	71	42	44	45	4	53	20	26	76	94	
44	75	44	21	76	16	67	73	63	52	48	43	-1	64	49	82	40	55	96	29	59	75	14	2	96	48	94	67	20	44	
52	42	56	85	53	61	99	99	76	44	96	92	36	-1	95	77	43	75	24	90	33	39	99	13	33	39	23	72	79	8	
52	91	51	48	81	36	55	87	35	52	38	53	42	28	-1	63	91	85	59	69	60	29	62	88	38	47	21	96	37	29	
76	12	56	47	91	25	20	62	41	52	69	42	3	18	10	-1	70	98	91	59	13	70	90	80	30	10	74	49	70	16	
67	88	5	75	70	27	18	54	83	10	84	39	58	11	69	52	-1	92	12	24	76	42	69	43	1	22	79	54	52	1	
76	43	2	16	44	94	98	27	26	31	30	71	32	65	31	4	48	-1	9	15	78	59	27	53	95	41	52	56	81	5	
14	36	87	46	76	65	78	20	65	36	70	80	98	79	39	100	49	8	-1	1	98	93	81	94	23	92	50	82	42	52	
83	47	41	17	64	6	4	25	71	21	42	9	5	71	4	72	35	33	2	-1	5	58	47	67	66	21	58	44	86	14	
11	98	66	75	32	40	60	42	9	19	84	91	45	32	39	85	14	97	76	16	-1	31	92	25	98	85	48	39	47	52	
66	6	57	46	51	23	3	48	62	62	65	32	4	54	81	83	23	63	53	3	44	-1	79	81	12	28	24	70	43	53	
69	20	91	68	35	51	27	30	58	52	39	99	4	58	27	70	45	6	29	43	76	76	-1	87	21	53	3	83	8	11	
49	93	14	52	42	22	67	82	29	82	19	16	12	13	47	86	40	26	40	73	41	16	95	-1	67	51	100	84	77	65	
90	94	13	32	63	14	91	64	59	51	79	18	84	53	49	57	47	73	99	59	45	25	62	7	-1	41	85	11	4	23	
12	76	59	72	55	19	49	57	26	31	75	45	8	81	43	23	22	80	39	15	47	95	23	48	90	-1	75	70	62	19	
77	89	89	7	41	62	37	94	9	55	67	42	87	85	60	98	36	86	37	32	41	85	55	75	48	37	-1	15	87	84	
40	40	74	24	54	8	19	77	20	89	89	50	70	61	6	88	73	12	84	49	93	80	48	6	67	73	98	-1	20	100	
10	20	34	5	36	66	69	9	45	53	60	32	68	46	2	39	95	82	29	68	77	63	80	40	57	50	88	37	-1	75	
95	35	5	78	45	13	67	41	78	19	24	77	33	73	71	10	14	50	69	38	54	87	76	95	40	48	61	53	6	-1	
