30
-1	22	55	36	87	62	29	84	60	8	68	28	45	97	67	43	58	97	48	76	42	76	96	27	43	66	3	85	49	26	
52	-1	2	12	70	70	71	88	34	84	80	56	98	74	15	99	80	37	33	77	39	5	1	52	21	45	71	68	67	99	
99	49	-1	74	81	42	93	56	79	92	58	45	37	43	77	31	52	54	95	24	32	38	22	39	16	29	95	32	53	95	
95	20	20	-1	74	88	60	19	41	49	80	14	60	80	27	18	70	19	13	41	10	37	45	87	4	35	33	25	55	83	
42	84	59	63	-1	88	64	57	72	82	22	56	53	18	63	39	23	8	61	52	75	31	75	55	70	27	44	43	15	9	
60	12	66	80	42	-1	82	44	49	25	41	55	74	78	77	3	34	65	64	26	20	4	70	60	21	100	64	21	90	77	
84	27	3	4	12	46	-1	41	31	5	39	66	9	57	1	2	50	80	94	72	13	84	45	23	53	59	22	2	85	90	
59	79	31	19	61	67	62	-1	34	99	20	94	27	6	15	45	10	84	100	100	1	11	24	55	50	80	77	84	80	69	
8	53	92	31	44	54	91	3	-1	69	90	70	79	43	76	73	36	52	48	80	94	63	62	94	8	98	23	91	40	11	
47	21	38	90	78	3	97	30	65	-1	73	1	25	96	18	20	69	25	54	78	89	56	86	62	87	5	14	60	87	69	
7	16	47	89	89	24	80	90	30	61	-1	17	86	24	62	100	43	47	33	90	25	11	10	46	19	89	97	68	69	63	
75	29	64	73	40	10	97	17	56	58	3	-1	86	40	50	39	97	58	8	13	4	75	62	32	35	39	63	82	24	86	
66	97	6	54	13	70	69	93	57	92	96	53	-1	89	83	95	93	39	21	99	53	46	8	75	45	41	2	15	33	28	
5	32	97	41	35	30	24	44	29	88	94	42	70	-1	75	63	51	86	84	92	26	96	99	8	27	49	84	23	15	62	
95	89	45	68	28	74	85	97	79	45	8	74	58	15	-1	87	23	89	30	5	54	21	22	86	95	52	10	77	80	68	
65	72	77	38	62	35	6	37	74	22	4	91	34	75	88	-1	50	33	79	18	3	59	63	77	20	42	26	92	39	75	
42	92	99	8	96	47	5	41	96	73	22	28	44	44	24	38	-1	96	13	9	7	69	24	69	49	18	73	94	60	52	
57	32	80	45	3	60	99	75	8	75	36	14	7	88	17	71	41	-1	94	65	2	3	87	5	75	46	30	28	76	40	
6	60	71	3	26	99	29	11	71	26	58	67	21	57	87	5	11	64	-1	92	22	10	20	79	3	11	8	48	89	54	
53	63	31	49	39	51	74	6	99	84	5	66	30	59	2	6	76	65	42	-1	46	37	25	88	68	66	58	45	77	75	
36	68	66	7	18	53	66	36	96	54	83	73	49	25	11	22	64	23	51	87	-1	78	56	18	48	91	40	91	27	51	
77	30	42	87	62	82	70	60	32	3	4	74	95	90	47	12	31	86	94	51	47	-1	100	20	72	97	26	58	43	12	
91	27	54	39	50	25	49	22	73	47	31	46	12	74	21	52	87	4	45	38	40	87	-1	34	26	52	94	10	39	79	
66	28	80	38	47	47	50	24	49	34	37	4	41	82	64	23	86	1	86	53	25	32	44	-1	68	80	91	83	68	26	
68	72	24	88	97	22	93	30	90	23	49	53	86	27	95	48	81	2	69	60	14	57	28	17	-1	77	3	67	1	36	
76	63	59	74	77	18	16	32	16	7	17	59	55	60	86	49	56	89	60	47	32	61	29	92	65	-1	9	48	28	20	
45	55	8	99	10	65	67	17	89	55	80	47	54	70	46	59	2	74	36	52	90	62	78	81	80	100	-1	63	77	16	
50	22	55	49	25	18	53	40	45	77	46	8	85	84	35	34	56	60	6	59	91	17	82	23	37	94	59	-1	85	98	
60	99	60	16	37	87	68	71	8	70	74	93	40	66	84	32	94	68	36	92	87	51	22	21	1	48	4	26	-1	21	
32	6	49	5	37	42	65	6	49	61	34	17	21	55	99	46	38	68	70	53	74	8	100	36	69	92	58	97	24	-1	
