100
-1	80	52	71	40	20	47	8	81	76	36	16	20	37	29	70	29	38	63	52	31	99	98	43	61	44	25	28	49	10	24	16	43	80	97	70	56	60	86	17	56	65	54	93	60	16	33	94	56	34	20	44	52	96	44	91	77	12	63	23	19	24	26	84	73	4	32	42	24	61	82	23	75	86	66	63	74	50	50	29	42	20	35	65	37	46	85	53	94	38	68	96	55	44	91	99	93	79	25	98	
88	-1	38	5	79	72	38	6	24	94	3	71	23	63	58	23	17	58	85	60	100	64	65	69	50	97	75	37	78	20	26	6	37	15	52	99	35	13	43	33	23	68	50	100	92	35	28	32	90	74	60	22	32	71	94	89	11	73	60	56	99	34	57	37	73	59	70	54	45	35	46	36	56	68	71	18	80	73	37	67	23	67	59	2	17	38	16	12	14	62	84	82	44	55	71	37	33	58	33	76	
59	46	-1	18	94	35	49	24	19	3	66	14	31	100	99	75	72	23	90	12	86	11	66	7	69	91	71	61	91	28	73	56	13	59	57	84	87	20	88	34	41	37	38	15	20	56	91	12	88	15	55	22	84	7	35	60	41	18	41	42	74	20	80	60	19	59	13	31	51	55	49	8	32	95	49	15	58	77	14	9	47	55	1	9	41	48	10	83	36	68	26	22	58	48	79	9	68	41	67	32	
87	65	48	-1	20	55	51	95	50	66	30	62	19	60	76	28	94	58	71	50	58	4	17	27	31	44	40	21	38	75	52	69	87	90	56	85	22	46	46	43	81	23	63	77	97	11	38	39	52	89	88	1	38	8	4	41	23	94	100	11	91	33	68	43	19	16	53	51	39	89	89	94	24	74	40	92	8	69	6	43	20	24	68	61	86	85	39	43	10	31	85	41	22	13	1	83	40	50	61	56	
71	49	86	24	-1	50	54	10	91	24	77	2	52	57	79	85	52	4	54	93	72	61	72	65	55	52	31	95	16	23	3	66	58	89	29	43	73	60	95	67	46	56	23	88	46	12	60	73	40	68	11	38	71	4	31	93	17	84	15	90	77	28	84	74	42	74	81	62	53	73	25	88	81	57	40	22	41	25	41	74	53	63	60	79	21	86	15	41	11	88	70	62	31	42	27	67	8	45	70	49	
48	70	97	70	71	-1	54	75	94	92	27	22	82	37	81	90	82	74	16	24	94	40	12	15	51	54	6	94	51	43	99	67	71	41	19	30	19	82	47	48	95	57	6	61	71	55	17	96	16	50	93	59	82	97	45	79	62	17	56	80	73	56	71	28	63	89	15	100	28	96	78	96	77	26	7	16	35	90	11	87	17	36	6	43	91	22	15	32	65	2	79	70	100	76	2	13	59	48	75	80	
38	50	29	30	96	64	-1	66	70	81	15	45	81	18	94	66	96	19	47	21	96	65	87	91	11	46	81	44	67	90	14	6	37	72	67	56	74	71	70	10	36	29	18	68	44	49	86	78	67	12	19	44	99	31	25	65	79	42	71	20	9	56	50	40	99	1	25	88	64	88	14	24	53	87	78	47	84	8	45	2	31	1	12	31	15	97	36	97	79	68	68	27	72	85	26	35	59	47	50	29	
81	31	66	80	21	39	25	-1	12	55	25	39	89	92	97	44	39	98	97	44	38	9	84	78	4	63	41	76	37	68	45	27	58	48	50	39	45	73	57	73	39	23	30	75	15	50	94	92	35	80	98	77	33	63	2	95	64	38	52	9	82	70	47	56	91	38	58	41	7	63	25	95	13	99	82	27	14	34	3	20	24	99	63	30	17	65	14	97	26	29	79	69	31	41	21	29	90	29	39	56	
80	13	11	79	22	36	8	73	-1	39	64	16	8	18	45	90	72	15	62	97	17	83	81	80	68	72	18	18	17	53	16	5	36	33	3	31	1	97	69	34	30	73	90	41	23	36	17	10	71	75	66	73	74	70	49	48	21	12	32	37	86	52	68	37	100	28	8	18	57	43	74	19	14	54	58	66	90	6	24	83	67	4	49	15	42	96	33	8	17	83	8	23	46	4	3	77	73	49	32	50	
94	71	76	19	12	42	75	99	81	-1	98	53	37	36	98	48	48	11	9	46	46	44	11	1	9	2	96	80	3	51	8	39	61	49	34	74	22	18	90	73	60	92	49	72	64	57	78	90	74	26	32	43	88	94	9	23	7	6	57	3	25	30	100	58	25	78	60	48	84	90	42	17	22	35	14	57	24	47	24	99	47	55	62	92	52	31	84	54	45	33	23	25	49	46	17	40	8	53	80	54	
