100
-1	23	32	95	4	23	4	20	92	69	88	14	55	51	71	88	80	56	100	22	46	14	24	98	11	42	21	49	56	64	79	5	62	90	14	8	37	6	25	13	59	13	90	17	11	39	89	97	10	17	53	59	98	30	8	54	98	57	35	9	97	41	10	2	82	82	32	99	71	95	87	37	40	53	33	69	27	31	26	20	34	99	6	13	80	96	49	53	76	3	25	6	42	15	63	32	19	88	22	60	
95	-1	56	56	9	45	49	85	81	79	49	49	43	82	98	89	50	92	44	38	79	89	6	9	42	63	25	78	63	89	83	74	62	17	54	18	11	20	87	47	84	35	82	39	52	23	39	29	85	82	15	47	79	16	11	98	43	19	84	8	63	79	100	82	95	61	4	97	25	14	46	78	92	14	1	18	29	93	34	11	78	54	25	88	36	43	93	1	44	24	48	15	68	11	98	29	30	42	24	27	
61	47	-1	28	30	68	21	75	24	96	36	18	53	77	63	61	58	59	56	81	85	33	76	8	10	10	75	26	64	51	62	2	62	1	74	90	87	87	84	23	4	31	92	84	66	74	23	20	92	61	80	98	46	9	96	1	42	53	36	56	57	63	3	75	94	19	53	15	26	11	79	99	83	52	76	19	19	13	92	37	7	18	7	86	77	26	19	2	13	97	26	83	47	80	74	83	25	29	14	76	
54	83	74	-1	99	100	38	5	64	46	19	22	89	29	42	68	81	29	51	7	28	30	7	76	96	31	3	67	37	9	6	86	4	36	91	84	92	67	69	31	83	77	98	83	28	65	74	29	9	50	64	2	2	49	41	28	38	67	80	61	94	37	22	5	88	35	43	50	90	81	56	46	67	68	75	62	45	32	20	60	51	16	97	6	89	35	28	88	78	42	44	53	81	18	85	43	3	39	64	97	
44	77	45	6	-1	96	34	55	2	4	24	53	66	85	64	31	33	93	31	65	1	7	4	5	100	35	35	35	39	22	100	20	66	79	39	79	10	8	23	92	64	15	16	14	91	71	61	28	55	93	25	6	79	10	98	29	68	32	16	76	38	69	31	36	24	26	27	31	87	96	7	24	64	55	24	6	79	1	31	65	30	9	54	81	9	59	27	58	18	55	1	44	21	27	7	12	54	26	82	11	
9	15	90	1	70	-1	79	44	64	45	18	31	70	68	66	25	77	9	85	23	86	61	96	79	11	38	5	28	1	27	27	87	56	80	38	1	25	69	81	53	58	43	26	76	20	67	100	98	17	37	8	83	55	95	52	9	78	73	34	27	69	32	16	71	74	40	68	100	15	3	29	35	23	27	18	10	37	9	19	38	59	86	10	94	91	38	99	35	43	20	71	27	34	13	53	40	69	37	59	37	
66	98	68	20	59	54	-1	78	74	99	31	69	59	86	52	56	72	33	59	12	42	75	37	59	48	90	2	76	80	46	82	95	62	64	3	13	18	98	19	81	35	93	56	9	52	54	67	77	97	37	82	80	29	39	85	71	7	23	79	58	87	71	96	13	18	4	17	90	48	4	20	60	21	90	62	1	18	15	2	87	10	75	87	31	36	97	100	99	79	60	79	86	67	14	31	45	74	98	94	92	
75	41	91	70	57	12	75	-1	81	71	17	63	94	78	35	33	32	20	15	82	30	68	80	95	49	10	41	11	6	97	42	9	29	10	73	38	24	26	30	80	95	70	80	56	99	98	85	73	59	12	19	3	37	7	77	67	46	44	86	31	77	79	80	85	77	5	60	31	61	76	28	13	60	52	84	62	22	93	45	76	61	88	39	6	19	55	94	91	47	11	80	21	25	44	72	71	92	60	62	14	
6	48	5	94	70	95	77	29	-1	10	51	47	64	62	5	34	68	69	36	23	83	100	33	87	79	7	41	59	99	97	88	7	69	47	44	15	30	57	29	40	40	67	16	75	45	25	94	96	5	30	66	40	10	58	73	34	78	7	13	31	20	96	76	20	79	59	31	89	55	29	58	83	53	87	33	30	85	23	99	16	1	43	58	1	93	81	44	87	22	96	37	97	76	30	92	23	95	7	30	40	
11	65	60	88	58	55	5	22	98	-1	99	13	52	12	35	83	10	9	4	65	5	86	38	75	10	89	47	13	74	74	50	99	66	35	53	33	61	48	14	96	85	17	6	66	59	94	91	10	23	83	68	36	80	20	91	61	76	40	70	30	95	76	1	85	12	83	90	49	80	55	30	35	61	34	71	73	25	74	91	1	45	98	56	1	72	2	60	51	81	93	64	43	72	61	99	32	6	58	80	22	
