100
-1	14	50	26	82	5	68	24	2	54	5	90	68	5	10	64	62	67	88	92	82	28	59	3	82	34	41	68	58	2	37	36	50	59	46	54	61	21	67	56	29	52	79	6	95	65	69	17	9	92	23	78	90	87	6	72	74	1	15	3	38	94	21	23	99	26	47	69	74	21	83	84	75	50	7	79	34	39	98	20	41	55	71	24	56	21	82	73	97	28	3	76	3	12	19	25	57	20	4	75	
31	-1	40	68	48	53	37	5	85	15	30	11	94	87	94	39	36	88	27	83	66	23	29	61	77	69	35	77	100	29	85	13	12	38	6	35	69	94	48	33	32	4	99	84	77	95	22	43	84	68	60	37	32	10	53	22	100	84	7	98	30	75	68	14	16	12	37	59	13	48	88	64	28	2	33	15	87	33	94	48	38	43	33	65	29	68	98	29	100	35	57	50	5	70	29	60	23	69	38	40	
1	53	-1	73	49	81	49	41	70	91	88	71	93	100	64	81	18	35	95	28	42	33	48	41	93	3	16	33	78	2	97	76	11	66	98	54	49	27	85	22	8	40	38	56	98	73	88	66	72	40	5	86	26	22	81	2	48	15	59	52	81	87	83	4	95	90	27	27	39	75	89	1	14	100	5	23	27	89	71	69	68	18	71	53	28	21	63	13	3	13	40	65	83	43	89	37	80	39	4	29	
3	91	10	-1	26	3	86	74	56	57	80	9	68	73	59	80	53	4	49	61	97	64	21	15	61	86	3	77	45	47	60	77	68	37	12	65	68	83	62	77	80	72	10	66	27	15	37	78	13	58	58	45	39	9	10	28	32	98	97	80	20	71	16	49	95	50	7	40	56	95	40	33	91	70	79	9	1	51	3	59	73	3	32	53	14	37	2	74	44	5	91	66	83	92	53	77	67	93	43	59	
45	33	48	84	-1	28	97	79	75	39	100	60	72	42	30	55	94	87	45	33	38	12	41	75	74	74	75	30	69	84	66	83	52	44	28	98	56	72	72	74	72	77	74	62	53	8	44	75	80	82	91	85	57	46	82	15	14	92	78	59	21	81	41	29	13	88	65	14	94	7	27	92	76	42	49	76	90	26	24	41	27	42	94	95	85	7	82	2	96	62	28	32	49	6	75	44	43	34	98	40	
66	27	7	89	67	-1	54	62	18	59	65	98	31	87	40	35	79	98	22	43	28	69	95	38	21	52	12	100	23	46	33	34	100	55	67	3	62	28	54	8	88	55	65	34	58	11	35	56	1	94	32	40	53	17	32	54	18	88	27	90	28	94	90	49	67	71	1	12	29	12	78	48	66	91	72	85	67	60	80	60	78	19	80	66	65	96	33	83	63	95	18	67	54	63	69	44	95	68	46	80	
84	43	45	69	84	71	-1	77	42	68	62	50	11	36	10	87	52	20	61	17	26	8	70	62	98	61	32	25	46	90	27	89	97	81	77	8	51	19	47	6	77	39	13	46	6	57	56	44	46	74	41	60	45	25	92	38	96	73	83	67	47	70	12	63	66	74	14	34	6	33	27	64	43	50	81	56	96	35	62	20	36	79	100	63	98	67	31	39	79	83	70	66	32	41	43	3	64	49	82	88	
7	71	38	58	31	47	1	-1	27	97	12	27	55	59	23	38	50	5	100	37	93	17	77	46	15	48	17	55	22	50	60	84	90	17	58	61	9	49	33	15	99	90	83	29	64	94	90	59	36	44	77	87	39	22	48	2	61	3	68	74	71	60	90	25	15	64	68	96	72	81	80	33	34	78	19	70	4	33	65	67	26	25	63	73	21	17	48	36	49	34	41	78	43	7	23	81	63	41	27	63	
48	24	91	100	17	61	46	4	-1	2	13	62	41	52	52	73	75	60	70	66	10	7	4	68	96	6	50	7	28	96	95	5	2	40	85	4	68	91	67	71	72	31	13	30	26	97	55	70	25	80	61	52	93	58	41	97	80	63	93	58	81	91	6	28	4	97	49	54	52	58	57	14	33	66	62	86	38	5	28	36	10	48	83	60	21	15	97	24	65	66	16	56	26	59	47	63	83	39	79	41	
45	74	78	11	1	28	94	40	29	-1	81	58	98	35	73	35	4	70	13	89	25	77	69	80	13	13	94	89	98	5	61	51	66	72	88	79	18	42	73	59	38	55	49	94	67	60	35	33	70	15	81	60	64	90	33	56	41	35	16	24	68	55	96	85	27	59	40	99	67	77	68	52	59	7	56	47	37	97	89	37	37	6	34	83	81	1	97	93	84	52	70	48	91	72	87	78	89	6	93	42	
10	78	53	42	78	14	11	89	15	78	-1	99	16	52	89	17	89	36	26	35	85	19	28	60	10	34	14	19	41	48	83	99	72	15	5	10	48	73	8	9	21	61	86	34	86	29	53	93	42	69	1	99	70	52	26	9	61	45	59	79	27	33	92	4	46	95	70	56	30	83	57	7	69	47	95	6	73	15	86	87	62	73	13	14	68	92	19	33	42	56	41	68	34	6	75	42	87	48	36	26	
61	48	65	81	60	29	63	98	15	18	16	-1	79	70	82	7	80	6	12	11	10	56	80	74	21	8	93	78	73	7	56	92	18	23	76	71	2	7	80	99	35	95	14	70	72	9	54	12	68	87	50	46	33	35	79	30	20	37	20	77	78	19	77	74	8	83	3	57	94	60	50	34	84	74	47	49	27	87	23	5	27	34	44	36	61	39	66	35	14	87	13	62	32	58	93	42	49	10	33	65	
10	58	12	54	50	58	57	21	31	73	43	25	-1	8	8	97	28	36	57	33	31	33	36	94	16	32	92	62	72	97	58	70	48	90	69	15	61	49	98	53	90	93	30	48	27	76	15	44	76	62	40	57	84	9	75	21	30	66	14	94	63	19	58	15	94	97	26	93	80	32	55	69	100	12	50	56	14	62	11	55	34	100	96	96	40	17	5	49	65	13	15	12	32	83	82	34	22	56	20	96	
87	63	3	46	26	13	53	98	51	79	90	61	59	-1	2	66	24	40	74	37	30	81	42	43	91	52	75	87	96	61	10	35	90	78	11	61	89	86	12	20	90	18	75	62	30	15	39	85	64	3	68	95	84	82	12	11	21	8	77	100	30	8	32	24	21	37	84	57	96	62	44	27	28	47	41	46	90	29	80	13	87	75	94	84	31	99	8	25	73	83	17	65	2	93	50	26	52	31	33	100	
5	75	42	76	92	26	42	43	41	39	12	75	15	18	-1	24	14	55	42	38	88	67	4	64	71	74	20	11	45	62	85	83	77	82	17	89	37	78	62	49	91	11	79	16	22	83	13	3	80	4	17	33	29	39	22	93	81	77	95	28	17	13	7	98	16	61	47	98	33	94	80	75	17	28	58	95	2	79	64	15	15	62	37	49	38	9	38	90	39	34	24	64	99	12	61	17	62	4	62	36	
20	68	28	39	50	20	52	46	87	66	91	19	37	77	49	-1	67	2	42	44	72	2	43	89	76	83	55	59	84	1	45	63	60	83	8	70	34	68	80	8	85	82	66	38	16	69	94	7	55	1	56	48	41	1	95	36	79	83	46	4	20	64	11	20	21	65	6	62	63	94	98	44	55	18	74	32	77	51	27	65	8	12	16	45	1	80	46	82	10	13	77	86	21	96	98	38	25	39	35	71	
99	60	99	42	57	20	75	54	19	32	85	81	47	2	71	85	-1	95	63	56	50	32	44	88	43	86	83	34	92	1	7	81	27	26	47	40	95	46	75	27	72	62	3	81	81	43	39	47	2	12	51	45	30	62	12	31	72	24	60	11	64	3	31	85	40	99	42	75	95	39	31	47	74	1	40	89	30	65	16	93	53	76	23	1	16	44	78	79	84	18	4	21	68	79	67	100	75	15	81	94	
70	71	100	95	36	41	56	19	95	37	20	70	78	54	4	12	73	-1	45	69	82	85	57	69	56	89	60	69	93	15	77	45	48	51	7	19	16	81	89	82	10	14	38	99	21	72	22	93	98	33	90	2	77	57	5	26	72	51	75	15	83	2	98	57	88	76	99	87	100	58	98	22	33	93	73	34	37	17	62	70	43	100	26	23	13	9	33	16	58	9	40	49	4	90	30	85	36	47	58	100	
57	35	91	97	30	41	5	28	60	79	27	63	32	45	58	42	24	1	-1	85	65	36	61	30	5	39	93	64	77	39	41	16	79	77	32	69	65	4	6	19	49	49	47	15	5	47	50	17	31	24	13	82	8	23	37	73	17	84	5	100	58	13	34	98	43	34	53	35	37	23	36	58	26	40	93	62	79	69	21	56	84	43	45	48	57	76	70	94	8	54	10	47	67	6	41	56	36	14	25	70	
30	23	18	91	14	57	13	48	77	47	79	19	63	31	80	18	5	77	100	-1	5	67	79	14	85	49	66	80	93	67	91	30	62	42	72	74	41	33	4	50	88	36	27	40	73	87	79	95	33	19	76	99	41	9	70	39	69	67	5	5	6	34	16	30	38	48	70	30	89	27	65	42	42	39	55	27	11	9	67	46	73	47	24	79	31	78	88	95	96	89	67	5	51	72	25	46	67	1	81	47	
43	73	76	71	43	78	74	34	48	36	87	13	61	50	68	51	58	46	43	44	-1	33	31	64	76	35	34	2	81	56	31	38	57	98	6	89	46	31	26	28	19	93	8	15	60	25	63	22	68	31	46	24	2	93	90	5	77	30	10	47	97	58	48	3	95	75	91	36	91	53	66	92	15	73	25	75	6	70	2	33	14	82	5	75	39	60	37	64	46	61	11	76	36	60	8	73	99	17	50	34	
53	30	58	76	58	45	84	75	25	40	59	45	81	2	47	53	78	57	20	50	49	-1	12	50	21	32	27	41	41	11	61	73	77	98	57	10	51	52	52	4	35	3	18	7	70	93	35	57	60	26	16	4	68	27	22	93	26	67	98	93	1	40	30	76	14	8	71	71	25	68	31	74	63	89	29	61	16	45	54	14	53	12	46	60	24	56	88	43	23	45	86	52	47	70	9	65	74	92	48	4	
34	88	10	69	75	78	8	50	27	6	55	90	1	52	59	8	56	80	33	89	56	60	-1	75	16	69	80	70	14	67	6	71	50	82	90	36	33	12	56	92	13	43	9	21	22	91	46	42	9	67	82	70	89	18	86	60	99	57	96	12	55	55	29	64	27	74	91	18	34	88	57	97	66	4	59	61	73	22	49	24	38	24	48	67	26	19	89	74	57	2	36	87	82	13	59	60	66	76	78	55	
69	4	74	74	37	82	67	79	67	80	3	73	47	65	64	51	76	17	83	92	56	91	97	-1	44	17	97	78	31	72	89	41	68	29	13	83	55	3	82	8	94	25	96	66	64	1	21	23	7	12	18	41	63	10	46	7	83	79	82	59	24	35	14	38	36	2	42	80	73	79	6	97	90	62	17	55	13	75	24	52	42	69	48	50	75	42	86	66	32	45	26	58	24	18	81	34	32	37	74	49	
72	29	60	87	72	86	77	70	81	21	6	17	88	43	9	56	59	89	63	9	73	22	64	87	-1	26	29	87	61	80	41	39	25	35	94	74	30	36	1	19	30	96	71	31	84	3	55	91	85	19	98	93	78	49	10	52	73	99	57	65	55	67	18	16	97	87	61	86	18	33	40	39	9	97	70	95	59	33	59	29	54	64	25	28	11	58	41	26	69	51	33	42	88	65	36	96	41	60	94	58	
10	44	62	13	65	97	37	26	12	46	2	75	99	82	74	17	57	88	72	70	76	97	1	77	99	-1	12	56	25	53	57	34	92	72	100	92	38	47	15	5	84	88	39	89	97	76	64	62	6	28	21	22	84	52	62	49	100	38	25	65	62	81	58	36	51	2	62	77	84	19	44	52	62	34	64	26	11	25	43	80	8	11	58	72	21	69	9	78	34	83	23	48	15	60	84	64	95	37	10	29	
